Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End
Olfr97	old symbol	MGI:2177480	Or1o2	olfactory receptor family 1 subfamily O member 2	protein coding gene	17	-	37542327	37543259
Olfr98	old symbol	MGI:2177481	Or1o3	olfactory receptor family 1 subfamily O member 3	protein coding gene	17	-	37573624	37574553
Olfr99	old symbol	MGI:2177482	Or1o4	olfactory receptor family 1 subfamily O member 4	protein coding gene	17	-	37590392	37591309
Olfr101	old symbol	MGI:2177484	Or12d12	olfactory receptor family 12 subfamily D member 12	protein coding gene	17	-	37610337	37611375
Olfr102	old symbol	MGI:2177485	Or12d2	olfactory receptor family 12 subfamily D member 2	protein coding gene	17	-	37624302	37625328
Olfr103	old symbol	MGI:2177486	Or12d13	olfactory receptor family 12 subfamily D member 13	protein coding gene	17	-	37647180	37648121
Olfr104-ps	old symbol	MGI:2177487	Or12d14-ps1	olfactory receptor family 12 subfamily D member 14, pseudogene 1	pseudogene	17	+	37673011	37673990
Olfr105-ps		No associated gene							
Olfr106-ps	old symbol	MGI:2177489	Or12d16-ps1	olfactory receptor family 12 subfamily D member 16, pseudogene 1	pseudogene	17	+	37705481	37706415
Olfr107	old symbol	MGI:2177490	Or1o1	olfactory receptor family 1 subfamily O member 1	protein coding gene	17	+	37716368	37717400
Olfr108	old symbol	MGI:2177491	Or1o11	olfactory receptor family 1 subfamily O member 11	protein coding gene	17	+	37756371	37757408
Olfr109	old symbol	MGI:2177492	Or12d17	olfactory receptor family 12 subfamily D member 17	protein coding gene	17	+	37777099	37778043
Olfr110	old symbol	MGI:2177493	Or5v1	olfactory receptor family 5 subfamily V member 1	protein coding gene	17	+	37803359	37811098
Olfr111	old symbol	MGI:2177494	Or5v1b	olfactory receptor family 5 subfamily V member 1B	protein coding gene	17	+	37818921	37843340
Olfr112	old symbol	MGI:2177495	Or14j9	olfactory receptor family 14 subfamily J member 9	protein coding gene	17	-	37874031	37880342
Olfr113	old symbol	MGI:2177496	Or14j2	olfactory receptor family 14 subfamily J member 2	protein coding gene	17	-	37885374	37886312
Olfr114	old symbol	MGI:2177497	Or14j3	olfactory receptor family 14 subfamily J member 3	protein coding gene	17	-	37900304	37901242
Olfr115	old symbol	MGI:2177498	Or14j4	olfactory receptor family 14 subfamily J member 4	protein coding gene	17	-	37920676	37921670
Olfr116	old symbol	MGI:2177499	Or14j10	olfactory receptor family 14 subfamily J member 10	protein coding gene	17	-	37934559	37935524
Olfr117	old symbol	MGI:2177500	Or2g25	olfactory receptor family 2 subfamily G member 25	protein coding gene	17	-	37970269	37971222
Olfr118	old symbol	MGI:2177501	Or10al2	olfactory receptor family 10 subfamily AL member 2	protein coding gene	17	+	37982916	37983888
Olfr119	old symbol	MGI:2177502	Or10al3	olfactory receptor family 10 subfamily AL member 3	protein coding gene	17	+	38007576	38012611
Olfr120	old symbol	MGI:2177503	Or10al4	olfactory receptor family 10 subfamily AL member 4	protein coding gene	17	+	38036890	38037882
Olfr121	old symbol	MGI:2177504	Or10al5	olfactory receptor family 10 subfamily AL member 5	protein coding gene	17	+	38059757	38063895
Olfr122	old symbol	MGI:2177505	Or10al6	olfactory receptor family 10 subfamily AL member 6	protein coding gene	17	+	38079533	38083511
Olfr123	old symbol	MGI:2177506	Or2g1	olfactory receptor family 2 subfamily G member 1	protein coding gene	17	+	38106337	38107266
Olfr124	old symbol	MGI:2177507	Or2b4	olfactory receptor family 2 subfamily B member 4	protein coding gene	17	+	38115960	38117081
Olfr125	old symbol	MGI:2177508	Or14j1	olfactory receptor family 14 subfamily J member 1	protein coding gene	17	+	38145802	38146919
Olfr126	old symbol	MGI:2177509	Or14j5	olfactory receptor family 14 subfamily J member 5	protein coding gene	17	+	38161485	38162444
Olfr127	old symbol	MGI:2177510	Or14j6	olfactory receptor family 14 subfamily J member 6	protein coding gene	17	+	38214439	38215410
Olfr128	old symbol	MGI:2177511	Or14j7	olfactory receptor family 14 subfamily J member 7	protein coding gene	17	+	38234459	38235385
Olfr761	old symbol	MGI:3030595	Or14j8	olfactory receptor family 14 subfamily J member 8	protein coding gene	17	-	38262942	38263913
Olfr129	old symbol	MGI:2177512	Or10al7	olfactory receptor family 10 subfamily AL member 7	protein coding gene	17	-	38365490	38370675
Olfr130	old symbol	MGI:2177513	Or2g7	olfactory receptor family 2 subfamily G member 7	protein coding gene	17	+	38378064	38379017
Olfr131	old symbol	MGI:2177514	Or2y3	olfactory receptor family 2 subfamily Y member 3	protein coding gene	17	-	38392923	38393867
Olfr132	old symbol	MGI:2177515	Or2h15	olfactory receptor family 2 subfamily H member 15	protein coding gene	17	-	38441140	38442081
Olfr133	old symbol	MGI:2177516	Or2n1b	olfactory receptor family 2 subfamily N member 1B	protein coding gene	17	+	38459481	38460419
Olfr134	old symbol	MGI:2177517	Or2n1	olfactory receptor family 2 subfamily N member 1	protein coding gene	17	+	38485977	38486915
Olfr135	old symbol	MGI:2177518	Or2n1c	olfactory receptor family 2 subfamily N member 1C	protein coding gene	17	+	38519138	38520076
Olfr138	old symbol	MGI:2177521	Or2n1e	olfactory receptor family 2 subfamily N member 1E	protein coding gene	17	+	38585664	38586602
Olfr137	old symbol	MGI:2177520	Or2j3	olfactory receptor family 2 subfamily J member 3	protein coding gene	17	-	38615412	38616350
Olfr136	old symbol	MGI:2177519	Or2n1d	olfactory receptor family 2 subfamily N member 1D	protein coding gene	17	+	38646050	38646988
Gm42418	old symbol	MGI:107222	Rn18s-rs5	18s RNA, related sequence 5	rRNA gene	17	+	40157245	40159093
1700001C19Rik	old symbol	MGI:1922712	Cimip3	ciliary microtubule inner protein 3	protein coding gene	17	-	47723659	47748301
Gm20219	old symbol	MGI:5012404	Tincr	TINCR ubiquitin domain containing	lncRNA gene	17	-	56858414	56861387
1700061G19Rik	old symbol	MGI:1925875	Acsbg3	acyl-CoA synthetase bubblegum family member 3	protein coding gene	17	+	57182477	57195904
Gm31084	old symbol	MGI:5590394	Gm31235	predicted gene, 31235	lncRNA gene	17	-	74362726	74387288
Gm10184	old symbol	MGI:3704480	Kpna2rt	karyopherin subunit alpha 2, retrotransposed	pseudogene	17	-	90215903	90217875
Armc4	old symbol	MGI:1922184	Odad2	outer dynein arm docking complex subunit 2	protein coding gene	18	-	7088209	7297936
1010001N08Rik	old symbol	MGI:1915684	Gata6os	GATA binding protein 6, opposite strand	lncRNA gene	18	-	11042037	11052567
AC103362.1		No associated gene							
Gm35060	old symbol	MGI:5594219	Tex51	testis expressed 51	protein coding gene	18	-	32591071	32596134
4933408B17Rik	old symbol	MGI:3045347	Brd8dc	BRD8 domain containing	protein coding gene	18	-	34712899	34730521
Gm3550	old symbol	MGI:3781727	Rpl27rt	ribosomal protein L29, retrotransposed	protein coding gene	18	+	34870421	34871067
Snhg4.1		No associated gene							
1700066B19Rik	old symbol	MGI:1920699	Smim33	small integral membrane protein 33	protein coding gene	18	+	35859895	35863922
Tmem173	old symbol	MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	protein coding gene	18	-	35866732	35873607
Hars	old symbol	MGI:108087	Hars1	histidyl-tRNA synthetase 1	protein coding gene	18	-	36899581	36916258
Hars	zebrafish symbol	MGI:1918041	Hars2	histidyl-tRNA synthetase 2	protein coding gene	18	+	36916257	36925615
Pcdha11.1		No associated gene							
Lars	old symbol	MGI:1913808	Lars1	leucyl-tRNA synthetase 1	protein coding gene	18	-	42335363	42395259
AC156546.1		No associated gene							
Gm37797	old symbol	MGI:5611025	Marcol	MARCO like	protein coding gene	18	+	44249330	44252634
Ancv1r		No associated gene							
AC163347.1		No associated gene							
Gramd3	old symbol	MGI:1914815	Gramd2b	GRAM domain containing 2B	protein coding gene	18	+	56533412	56636864
Tex43	old symbol	MGI:1914593	Spmip10	sperm microtubule inner protein 10	protein coding gene	18	+	56721422	56727854
March3	old symbol	MGI:2443667	Marchf3	membrane associated ring-CH-type finger 3	protein coding gene	18	-	56894788	57058587
Gm4951	old symbol	MGI:3644953	Iigp1c	interferon inducible GTPase 1C	protein coding gene	18	+	60345152	60380892
Nars	old symbol	MGI:1917473	Nars1	asparaginyl-tRNA synthetase 1	protein coding gene	18	-	64632726	64649586
AC132307.1		No associated gene							
AC124764.1		No associated gene							
Rnf165	old symbol	MGI:2444521	Ark2c	arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C	protein coding gene	18	-	77543806	77652832
8030462N17Rik	old symbol	MGI:2444951	Ark2n	arkadia (RNF111) N-terminal like PKA signaling regulator 2N	protein coding gene	18	-	77719193	77802186
Atp5a1	old symbol	MGI:88115	Atp5f1a	ATP synthase F1 subunit alpha	protein coding gene	18	+	77861468	77870569
Gm16286	old symbol	MGI:3833940	Naa12	N(alpha)-acetyltransferase 12, NatA catalytic subunit	protein coding gene	18	+	80250041	80255949
Pqlc1	old symbol	MGI:1914193	Slc66a2	solute carrier family 66 member 2	protein coding gene	18	+	80298458	80335940
AC142100.1		No associated gene							
Zadh2	old symbol	MGI:2444835	Ptgr3	prostaglandin reductase 3	protein coding gene	18	+	84106250	84115579
Gm5096	old symbol	MGI:3643681	Bhmt1b	betaine--homocysteine S-methyltransferase 1B	protein coding gene	18	+	87774410	87776275
1700020D05Rik	old symbol	MGI:1922805	Nscme3l	NSE3 homolog, SMC5-SMC6 complex component like	protein coding gene	19	-	5552795	5553815
CAAA01066123.1		No associated gene							
AC109619.1		No associated gene							
2700081O15Rik	old symbol	MGI:1919667	Zfta	zinc finger translocation associated	protein coding gene	19	+	7394990	7403269
1700092M07Rik	old symbol	MGI:1921557	Tex54	testis expressed 54	protein coding gene	19	+	8718082	8718589
Ppp1r32	old symbol	MGI:1915002	Saxo4	stabilizer of axonemal microtubules 4	protein coding gene	19	-	10451599	10460292
1700017D01Rik	old symbol	MGI:1916619	Ms4a20	membrane-spanning 4-domains, subfamily A, member 20	protein coding gene	19	-	11074180	11108240
1700025F22Rik	old symbol	MGI:1916666	Ms4a19	membrane-spanning 4-domains, subfamily A, member 19	protein coding gene	19	-	11117028	11142684
Olfr1417	old symbol	MGI:3031251	Or10v5	olfactory receptor family 10 subfamily V member 5	protein coding gene	19	-	11805441	11806388
Olfr1418	old symbol	MGI:3031252	Or10v9	olfactory receptor family 10 subfamily V member 9	protein coding gene	19	-	11832359	11833315
Olfr1419	old symbol	MGI:3031253	Or10q3	olfactory receptor family 10 subfamily Q member 3	protein coding gene	19	-	11847510	11848669
Olfr1420	old symbol	MGI:3031254	Or10v1	olfactory receptor family 10 subfamily V member 1	protein coding gene	19	+	11873387	11874316
Olfr1423	old symbol	MGI:3031257	Or4d11	olfactory receptor family 4 subfamily D member 11	protein coding gene	19	-	12013172	12014104
Olfr1424	old symbol	MGI:3031258	Or4d10b	olfactory receptor family 4 subfamily D member 10B	protein coding gene	19	-	12036173	12037114
Olfr1425	old symbol	MGI:3031259	Or4d10	olfactory receptor family 4 subfamily D member 10	protein coding gene	19	-	12051059	12051994
Olfr1426	old symbol	MGI:3031260	Or4d10c	olfactory receptor family 4 subfamily D member 10C	protein coding gene	19	-	12064974	12069211
Olfr1427	old symbol	MGI:3031261	Or4z4	olfactory receptor family 4 subfamily Z member 4	protein coding gene	19	-	12076066	12077001
Olfr1428	old symbol	MGI:3031262	Or4d6	olfactory receptor family 4 subfamily D member 6	protein coding gene	19	-	12085964	12093192
Olfr76	old symbol	MGI:2153205	Or5a1	olfactory receptor family 5 subfamily A member 1	protein coding gene	19	-	12097085	12098038
Olfr1555-ps1		No associated gene							
Olfr1431	old symbol	MGI:3031265	Or5an9	olfactory receptor family 5 subfamily AN member 9	protein coding gene	19	+	12186932	12187870
Olfr1432	old symbol	MGI:3031266	Or5bb10	olfactory receptor family 5 subfamily BB member 10	protein coding gene	19	-	12205883	12206926
Olfr262	old symbol	MGI:3030096	Or5an1c	olfactory receptor family 5 subfamily AN member 1C	protein coding gene	19	-	12218085	12219023
Olfr235	old symbol	MGI:3030069	Or5an11	olfactory receptor family 5 subfamily AN member 11	protein coding gene	19	+	12245596	12246534
Olfr1434	old symbol	MGI:3031268	Or5an1	olfactory receptor family 5 subfamily AN member 1	protein coding gene	19	+	12257218	12261352
Olfr1436	old symbol	MGI:3031270	Or5an10	olfactory receptor family 5 subfamily AN member 10	protein coding gene	19	-	12275547	12276494
Olfr1437	old symbol	MGI:3031271	Or5an1b	olfactory receptor family 5 subfamily AN member 1B	protein coding gene	19	-	12299251	12302430
Olfr1438-ps1		No associated gene							
Olfr1440	old symbol	MGI:3031274	Or5an6	olfactory receptor family 5 subfamily AN member 6	protein coding gene	19	+	12371629	12372576
Olfr1441	old symbol	MGI:3031275	Or5a3	olfactory receptor family 5 subfamily A member 3	protein coding gene	19	+	12399675	12400631
Olfr1442	old symbol	MGI:3031276	Or5b94	olfactory receptor family 5 subfamily B member 94	protein coding gene	19	+	12651543	12652607
Olfr1443	old symbol	MGI:3031277	Or5b95	olfactory receptor family 5 subfamily B member 95	protein coding gene	19	+	12655530	12661215
Gm5244	old symbol	MGI:3646958	Rplp1rt	ribosomal protein lateral stalk subunit P1, retrotransposed	protein coding gene	19	+	12824168	12824612
Olfr1444	old symbol	MGI:3031278	Or5b21	olfactory receptor family 5 subfamily B member 21	protein coding gene	19	+	12839141	12840100
Olfr1445	old symbol	MGI:3031279	Or5b12b	olfactory receptor family 5 subfamily B member 12B	protein coding gene	19	+	12861247	12862191
Olfr1446	old symbol	MGI:3031280	Or5b96	olfactory receptor family 5 subfamily B member 96	protein coding gene	19	-	12867013	12867939
Olfr1447	old symbol	MGI:3031281	Or5b97	olfactory receptor family 5 subfamily B member 97	protein coding gene	19	-	12878213	12879142
Olfr1448	old symbol	MGI:3031282	Or5b12	olfactory receptor family 5 subfamily B member 12	protein coding gene	19	-	12896727	12897671
Olfr1449	old symbol	MGI:3031283	Or5b24	olfactory receptor family 5 subfamily B member 24	protein coding gene	19	+	12912104	12913048
Olfr1450	old symbol	MGI:3031284	Or5b98	olfactory receptor family 5 subfamily B member 98	protein coding gene	19	+	12930955	12931932
Olfr1451	old symbol	MGI:3031285	Or5b99	olfactory receptor family 5 subfamily B member 99	protein coding gene	19	+	12976352	12977284
Olfr1453	old symbol	MGI:3031287	Or5b101	olfactory receptor family 5 subfamily B member 101	protein coding gene	19	-	13004768	13005691
Olfr1454	old symbol	MGI:3031288	Or5b102	olfactory receptor family 5 subfamily B member 102	protein coding gene	19	+	13040777	13041700
Olfr1457	old symbol	MGI:3031291	Or5b104	olfactory receptor family 5 subfamily B member 104	protein coding gene	19	-	13072057	13073010
Olfr1458	old symbol	MGI:3031292	Or5b105	olfactory receptor family 5 subfamily B member 105	protein coding gene	19	-	13079743	13080669
Olfr1459	old symbol	MGI:3031293	Or5b106	olfactory receptor family 5 subfamily B member 106	protein coding gene	19	-	13123098	13124021
Olfr1461	old symbol	MGI:3031295	Or5b107	olfactory receptor family 5 subfamily B member 107	protein coding gene	19	+	13142380	13143318
Olfr1462	old symbol	MGI:3031296	Or5b108	olfactory receptor family 5 subfamily B member 108	protein coding gene	19	+	13168033	13168956
Olfr1463	old symbol	MGI:3031297	Or5b109	olfactory receptor family 5 subfamily B member 109	protein coding gene	19	+	13211616	13212548
Olfr1465	old symbol	MGI:3031299	Or5b111	olfactory receptor family 5 subfamily B member 111	protein coding gene	19	-	13290724	13291647
Olfr1466	old symbol	MGI:3031300	Or5b112	olfactory receptor family 5 subfamily B member 112	protein coding gene	19	+	13319124	13321692
Olfr1467	old symbol	MGI:3031301	Or5b113	olfactory receptor family 5 subfamily B member 113	protein coding gene	19	+	13341994	13342920
Olfr1469	old symbol	MGI:3031303	Or5b3	olfactory receptor family 5 subfamily B member 3	protein coding gene	19	+	13387935	13388864
Olfr1471	old symbol	MGI:3031305	Or5b116	olfactory receptor family 5 subfamily B member 116	protein coding gene	19	+	13422378	13423322
Olfr1472	old symbol	MGI:3031306	Or5b117	olfactory receptor family 5 subfamily B member 117	protein coding gene	19	-	13430935	13431879
Olfr1474	old symbol	MGI:3031308	Or5b118	olfactory receptor family 5 subfamily B member 118	protein coding gene	19	+	13448336	13449280
Olfr1475	old symbol	MGI:3031309	Or5b119	olfactory receptor family 5 subfamily B member 119	protein coding gene	19	-	13456616	13457560
Olfr1477	old symbol	MGI:3031311	Or5b120	olfactory receptor family 5 subfamily B member 120	protein coding gene	19	+	13477910	13480656
Olfr1480	old symbol	MGI:3031314	Or5b121	olfactory receptor family 5 subfamily B member 121	protein coding gene	19	+	13507039	13507986
Olfr1484	old symbol	MGI:3031318	Or5b122	olfactory receptor family 5 subfamily B member 122	protein coding gene	19	+	13562670	13563617
Olfr1487	old symbol	MGI:3031321	Or5b123	olfactory receptor family 5 subfamily B member 123	protein coding gene	19	+	13596528	13597475
Olfr1489	old symbol	MGI:3031323	Or5b124	olfactory receptor family 5 subfamily B member 124	protein coding gene	19	+	13610477	13611418
Olfr1490	old symbol	MGI:3031324	Or10w1	olfactory receptor family 10 subfamily W member 1	protein coding gene	19	+	13631810	13632760
Olfr1491	old symbol	MGI:3031325	Or10q1b	olfactory receptor family 10 subfamily Q member 1B	protein coding gene	19	+	13682193	13683152
