Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End	Ensembl ID
Gm10251	old symbol	MGI:3781805	Gm3629	predicted gene 3629	protein coding gene	14	+	15785603	15831353	ENSMUSG00000094590
Gm10339	old symbol	MGI:1921965	4930521O11Rik	RIKEN cDNA 4930521O11 gene	lncRNA gene	14	+	15087854	15094363	ENSMUSG00000071591
Oit1	old symbol	MGI:1201784	Fam3d	FAM3 metabolism regulating signaling molecule D	protein coding gene	14	+	14091019	14120836	ENSMUSG00000021749
4930452B06Rik	old symbol	MGI:1926154	Cfap20dc	CFAP20 domain containing	protein coding gene	14	+	13803533	14038581	ENSMUSG00000021747
Ptprg	current symbol	MGI:97814	Ptprg	protein tyrosine phosphatase receptor type G	protein coding gene	14	-	10227722	10916220	ENSMUSG00000121513
Gm3848	current symbol	MGI:3782020	Gm3848	predicted gene 3848	protein coding gene	14				
Gm281	old symbol	MGI:2685127	Cdhr18	cadherin related family member 18	protein coding gene	14	+	8555242	8646046	ENSMUSG00000084902
Olfr720	old symbol	MGI:3030554	Or2t6	olfactory receptor family 2 subfamily T member 6	protein coding gene	14	+	8293683	8294633	ENSMUSG00000052417
Olfr31	old symbol	MGI:109304	Or2t1	olfactory receptor family 2 subfamily T member 1	protein coding gene	14	-	8140697	8141650	ENSMUSG00000072707
Olfr721-ps1		No associated gene								
Gm21738	current symbol	MGI:5433902	Gm21738	predicted gene, 21738	protein coding gene	14				
Dupd1	old symbol	MGI:3647127	Dusp29	dual specificity phosphatase 29	protein coding gene	14	-	21726605	21764644	ENSMUSG00000063821
AC163638.2		No associated gene								
Plac9a	old symbol	MGI:2663998	Plac9	placenta specific 9	protein coding gene	14	-	25888356	25903339	ENSMUSG00000095304
Tmem254a	old symbol	MGI:1196450	Tmem254	transmembrane protein 254	protein coding gene	14	-	25923724	25928096	ENSMUSG00000072676
Gm9780	old symbol	MGI:2663998	Plac9	placenta specific 9	protein coding gene	14	-	25888356	25903339	ENSMUSG00000095304
Tmem254c	old symbol	MGI:1196450	Tmem254	transmembrane protein 254	protein coding gene	14	-	25923724	25928096	ENSMUSG00000072676
Cphx2	old symbol	MGI:2145733	Cphx1	cytoplasmic polyadenylated homeobox 1	protein coding gene	14	+	25941983	25956798	ENSMUSG00000095975
Cphx3	old symbol	MGI:2145733	Cphx1	cytoplasmic polyadenylated homeobox 1	protein coding gene	14	+	25941983	25956798	ENSMUSG00000095975
Duxbl2	current symbol	MGI:3710620	Duxbl2	double homeobox B-like 2	protein coding gene	14				
Plac9b	old symbol	MGI:2663998	Plac9	placenta specific 9	protein coding gene	14	-	25888356	25903339	ENSMUSG00000095304
Tmem254b	old symbol	MGI:1196450	Tmem254	transmembrane protein 254	protein coding gene	14	-	25923724	25928096	ENSMUSG00000072676
Duxbl3	current symbol	MGI:3710520	Duxbl3	double homeobox B-like 3	protein coding gene	14				
CT009536.1		No associated gene								
Smim4	old symbol	MGI:1913737	Uqcc5	ubiquinol-cytochrome c reductase complex assembly factor 5	protein coding gene	14	-	30810081	30850894	ENSMUSG00000058351
Prrxl1	old symbol	MGI:2148204	Drgx	dorsal root ganglia homeobox	protein coding gene	14	+	32321364	32371203	ENSMUSG00000041730
2610528A11Rik	old symbol	MGI:1917295	Gpr15lg	G protein coupled receptor 15 ligand	protein coding gene	14	-	36824097	36832058	ENSMUSG00000096001
AC160336.1		No associated gene								
Ero1l	old symbol	MGI:1354385	Ero1a	endoplasmic reticulum oxidoreductase 1 alpha	protein coding gene	14	-	45520544	45556029	ENSMUSG00000021831
Olfr722	old symbol	MGI:3030556	Or4n5	olfactory receptor family 4 subfamily N member 5	protein coding gene	14	-	50131715	50139398	ENSMUSG00000048933
Olfr723	old symbol	MGI:3030557	Or4l1	olfactory receptor family 4 subfamily L member 1	protein coding gene	14	-	50166020	50167025	ENSMUSG00000093825
Olfr724	old symbol	MGI:3030558	Or4l15	olfactory receptor family 4 subfamily L member 15	protein coding gene	14	-	50197548	50198553	ENSMUSG00000096254
Olfr725	old symbol	MGI:3030559	Or4k15b	olfactory receptor family 4 subfamily K member 15B	protein coding gene	14	-	50271771	50277832	ENSMUSG00000068437
Olfr726	old symbol	MGI:3030560	Or4k15c	olfactory receptor family 4 subfamily K member 15C	protein coding gene	14	-	50321171	50322136	ENSMUSG00000060523
Olfr727	old symbol	MGI:3030561	Or4k15	olfactory receptor family 4 subfamily K member 15	protein coding gene	14	+	50364010	50365044	ENSMUSG00000059488
Olfr728	old symbol	MGI:3030562	Or4k1	olfactory receptor family 4 subfamily K member 1	protein coding gene	14	-	50377159	50378094	ENSMUSG00000050030
Olfr729	old symbol	MGI:3030563	Or4k5	olfactory receptor family 4 subfamily K member 5	protein coding gene	14	-	50385358	50386329	ENSMUSG00000049011
Olfr730	old symbol	MGI:3030564	Or4k2	olfactory receptor family 4 subfamily K member 2	protein coding gene	14	-	50423719	50424675	ENSMUSG00000109835
Olfr731	old symbol	MGI:3030565	Or4k6	olfactory receptor family 4 subfamily K member 6	protein coding gene	14	-	50475360	50476340	ENSMUSG00000048080
Olfr732	old symbol	MGI:3030566	Or4n4	olfactory receptor family 4 subfamily N member 4	protein coding gene	14	-	50518685	50519728	ENSMUSG00000091873
Olfr733	rat synonym	MGI:3030566	Or4n4	olfactory receptor family 4 subfamily N member 4	protein coding gene	14	-	50518685	50519728	ENSMUSG00000091873
Olfr733	old symbol	MGI:3030567	Or4n4b	olfactory receptor family 4 subfamily N member 4B	protein coding gene	14	-	50535794	50536787	ENSMUSG00000090874
Olfr734	old symbol	MGI:3030568	Or4m1	olfactory receptor family 4 subfamily M member 1	protein coding gene	14	-	50557293	50558325	ENSMUSG00000045306
Olfr735	old symbol	MGI:3030569	Or4q3	olfactory receptor family 4 subfamily Q member 3	protein coding gene	14	-	50582833	50583897	ENSMUSG00000046210
Olfr736	old symbol	MGI:3030570	Or11j4	olfactory receptor family 11 subfamily J member 4	protein coding gene	14	+	50630215	50631153	ENSMUSG00000047716
Olfr738	old symbol	MGI:3030572	Or11g1	olfactory receptor family 11 subfamily G member 1	protein coding gene	14	+	50651003	50651938	ENSMUSG00000094692
Olfr739	old symbol	MGI:3030573	Or11g24	olfactory receptor family 11 subfamily G member 24	protein coding gene	14	+	50661978	50662907	ENSMUSG00000057903
Olfr740	old symbol	MGI:3030574	Or11g7	olfactory receptor family 11 subfamily G member 7	protein coding gene	14	+	50690511	50693135	ENSMUSG00000095917
Olfr741	old symbol	MGI:3030575	Or11g25	olfactory receptor family 11 subfamily G member 25	protein coding gene	14	+	50710514	50723852	ENSMUSG00000095765
Olfr742	old symbol	MGI:3030576	Or11g26	olfactory receptor family 11 subfamily G member 26	protein coding gene	14	+	50752578	50753697	ENSMUSG00000068431
Olfr743	old symbol	MGI:3030577	Or11g27	olfactory receptor family 11 subfamily G member 27	protein coding gene	14	+	50770871	50771806	ENSMUSG00000094285
Olfr744	old symbol	MGI:3030578	Or11g2	olfactory receptor family 11 subfamily G member 2	protein coding gene	14	+	50855681	50856652	ENSMUSG00000053815
Olfr745	old symbol	MGI:3030579	Or11h6	olfactory receptor family 11 subfamily H member 6	protein coding gene	14	+	50879652	50880826	ENSMUSG00000050028
Olfr746	old symbol	MGI:3030580	Or11h7	olfactory receptor family 11 subfamily H member 7	protein coding gene	14	+	50890696	50891640	ENSMUSG00000058188
Olfr747	old symbol	MGI:3030581	Or11h4b	olfactory receptor family 11 subfamily H member 4B	protein coding gene	14	-	50918148	50919102	ENSMUSG00000057179
Olfr748	old symbol	MGI:3030582	Or11h23	olfactory receptor family 11 subfamily G member 23	protein coding gene	14	+	50947789	50948712	ENSMUSG00000060084
Olfr749	old symbol	MGI:3030583	Or11h4	olfactory receptor family 11 subfamily H member 4	protein coding gene	14	-	50973676	50981781	ENSMUSG00000059069
Olfr750	old symbol	MGI:3030584	Or6s1	olfactory receptor family 6 subfamily S member 1	protein coding gene	14	-	51307768	51308899	ENSMUSG00000035932
Olfr221	old symbol	MGI:3030055	Or5au1	olfactory receptor family 5 subfamily AU member 1	protein coding gene	14	-	52272631	52273566	ENSMUSG00000044286
Olfr1513	old symbol	MGI:3031347	Or10g3b	olfactory receptor family 10 subfamily G member 3B	protein coding gene	14	-	52586560	52587501	ENSMUSG00000095030
Olfr1512	old symbol	MGI:3031346	Or10g3	olfactory receptor family 10 subfamily G member 3	protein coding gene	14	-	52609567	52610508	ENSMUSG00000094140
Olfr1511	old symbol	MGI:3031345	Or10g1b	olfactory receptor family 10 subfamily G member 1B	protein coding gene	14	-	52627272	52628228	ENSMUSG00000063867
Olfr1510	old symbol	MGI:3031344	Or10g1	olfactory receptor family 10 subfamily G member 1	protein coding gene	14	-	52647346	52648384	ENSMUSG00000063106
Olfr1509	old symbol	MGI:3031343	Or4e2	olfactory receptor family 4 subfamily E member 2	protein coding gene	14	+	52687850	52688859	ENSMUSG00000035626
Olfr1508	old symbol	MGI:3031342	Or4e1	olfactory receptor family 4 subfamily E member 1	protein coding gene	14	-	52700178	52704918	ENSMUSG00000057564
Olfr1507	old symbol	MGI:3031341	Or4e5	olfactory receptor family 4 subfamily E member 5	protein coding gene	14	-	52727392	52733152	ENSMUSG00000059887
C920008G01Rik	old symbol	MGI:2444626	Trav7d-6	T cell receptor alpha variable 7D-6	gene segment	14	+	53257916	53258448	ENSMUSG00000105721
B230359F08Rik	old symbol	MGI:3026946	Trav13-5	T cell receptor alpha variable 13-5	gene segment	14	+	54032912	54033420	ENSMUSG00000087666
Olfr49	old symbol	MGI:1333764	Or6e1	olfactory receptor family 6 subfamily E member 1	protein coding gene	14	-	54519353	54520382	ENSMUSG00000048153
Gm17606	current symbol	MGI:4937240	Gm17606	predicted gene, 17606	protein coding gene	14	+	54878409	54885750	ENSMUSG00000091306
Gm29776	old symbol	MGI:5588935	Cirop	ciliated left-right organizer metallopeptidase	protein coding gene	14	-	54930055	54936290	ENSMUSG00000114865
Gm17428	current symbol	MGI:4937062	Gm17428	predicted gene, 17428	protein coding gene	14	+	55214390	55214482	ENSMUSG00000090889
Fam160b2	old symbol	MGI:3036290	Fhip2b	FHF complex subunit HOOK interacting protein 2B	protein coding gene	14	-	70820736	70837275	ENSMUSG00000022095
Gm21750	current symbol	MGI:5433914	Gm21750	predicted gene, 21750	protein coding gene	14	+	73898665	73900161	ENSMUSG00000096463
Spert	old symbol	MGI:1915176	Cby2	chibby family member 2	protein coding gene	14	-	75820317	75830556	ENSMUSG00000034913
Rnf219	old symbol	MGI:1919736	Obi1	ORC ubiquitin ligase 1	protein coding gene	14	-	104714972	104760081	ENSMUSG00000022120
Gm5089.1		No associated gene								
4930594M22Rik.1		No associated gene								
AW549877	old symbol	MGI:2146232	Rimoc1	RAB7A interacting MON1-CCZ1 complex subunit 1	protein coding gene	15	-	4011517	4025226	ENSMUSG00000041935
AW549877	Genbank	MGI:2146232	Rimoc1	RAB7A interacting MON1-CCZ1 complex subunit 1	protein coding gene	15	-	4011517	4025226	ENSMUSG00000041935
Gm48957	old symbol	MGI:3648948	Gm5468	predicted gene 5468	lncRNA gene	15	+	25414276	25481434	ENSMUSG00000056089
Gm48957	old symbol	MGI:3648948	Gm5468	predicted gene 5468	lncRNA gene	15	+	25414276	25481434	ENSMUSG00000115729
March11	old symbol	MGI:3608327	Marchf11	membrane associated ring-CH-type finger 11	protein coding gene	15	+	26309134	26409662	ENSMUSG00000022269
March6	old symbol	MGI:2442773	Marchf6	membrane associated ring-CH-type finger 6	protein coding gene	15	-	31456045	31531172	ENSMUSG00000039100
Gm48960	old symbol	MGI:1918154	4921515G04Rik	RIKEN cDNA 4921515G04 gene	lncRNA gene	15	-	35368599	35373293	ENSMUSG00000115829
Fam49b	old symbol	MGI:1923520	Cyrib	CYFIP related Rac1 interactor B	protein coding gene	15	-	63800946	63932327	ENSMUSG00000022378
Gm21798	current symbol	MGI:5433962	Gm21798	predicted gene, 21798	protein coding gene	15	+	64689543	64809845	ENSMUSG00000094296
Gm21961	current symbol	MGI:5439430	Gm21961	predicted gene, 21961	protein coding gene	15	-	64851393	64886753	ENSMUSG00000079024
Lrrc6	old symbol	MGI:1859553	Dnaaf11	dynein axonemal assembly factor 11	protein coding gene	15	-	66251707	66372759	ENSMUSG00000022375
Gm7125	current symbol	MGI:3645829	Gm7125	predicted pseudogene 7125	pseudogene	15	+	68748542	68749635	
Tsta3	old symbol	MGI:98857	Gfus	GDP-L-fucose synthase	protein coding gene	15	-	75796532	75801613	ENSMUSG00000022570
AC113595.1		No associated gene								
AC140267.1		No associated gene								
1700029P11Rik	old symbol	MGI:1913596	Ndufb11b	NADH:ubiquinone oxidoreductase subunit B11B	protein coding gene	15	+	81864741	81865764	ENSMUSG00000061633
1500009C09Rik	old symbol	MGI:1923755	Smim45	small integral membrane protein 45	protein coding gene	15	+	82136673	82144947	ENSMUSG00000068099
Sept3	old symbol	MGI:1345148	Septin3	septin 3	protein coding gene	15	+	82153003	82178775	ENSMUSG00000022456
AC137513.1		No associated gene								
Gm41392.1		No associated gene								
Olfr288	old symbol	MGI:3030122	Or10ad1c	olfactory receptor family 10 subfamily AD member 1C	protein coding gene	15	-	98083894	98093423	ENSMUSG00000075427
Olfr287	old symbol	MGI:3030121	Or10ad1	olfactory receptor family 10 subfamily AD member 1	protein coding gene	15	-	98104852	98118937	ENSMUSG00000090129
Olfr286	old symbol	MGI:3030120	Or10ad1b	olfactory receptor family 10 subfamily AD member 1B	protein coding gene	15	-	98124556	98132331	ENSMUSG00000059460
H1fnt	old symbol	MGI:1917319	H1f7	H1.7 linker histone	protein coding gene	15	-	98153867	98155174	ENSMUSG00000048077
Olfr285	old symbol	MGI:3030119	Or8s16	olfactory receptor family 8 subfamily S member 16	protein coding gene	15	-	98210470	98211429	ENSMUSG00000062037
Olfr284	old symbol	MGI:3030118	Or8s5	olfactory receptor family 8 subfamily S member 5	protein coding gene	15	-	98237903	98238820	ENSMUSG00000051793
Olfr283	old symbol	MGI:3030117	Or8s2	olfactory receptor family 8 subfamily S member 2	protein coding gene	15	-	98275977	98277078	ENSMUSG00000056184
Olfr282	old symbol	MGI:3030116	Or8s10	olfactory receptor family 8 subfamily S member 1	protein coding gene	15	+	98335351	98336278	ENSMUSG00000063780
Olfr281	old symbol	MGI:3030115	Or8s8	olfactory receptor family 8 subfamily S member 8	protein coding gene	15	+	98354193	98355128	ENSMUSG00000032987
OR5BS1P		No associated gene								
Olfr279	old symbol	MGI:3030113	Or11m3	olfactory receptor family 11 subfamily M member 3	protein coding gene	15	+	98390281	98397312	ENSMUSG00000054036
4930415O20Rik	old symbol	MGI:1921113	Spmip11	sperm microtubule inner protein 11	protein coding gene	15	+	98468885	98487461	ENSMUSG00000022993
Gm17349	current symbol	MGI:4936983	Gm17349	predicted gene, 17349	protein coding gene	15	-	99600057	99603371	ENSMUSG00000091604
Gm47841	old symbol	MGI:6097044	Tmdd1	transmembrane and death domain 1	protein coding gene	15	-	100944223	100945278	ENSMUSG00000113558
Grasp	old symbol	MGI:1860303	Tamalin	trafficking regulator and scaffold protein tamalin	protein coding gene	15	+	101122088	101130637	ENSMUSG00000000531
Gm35912	current symbol	MGI:5595071	Gm35912	predicted gene, 35912	lncRNA gene	16				
Olfr161	old symbol	MGI:3032605	Or1f19	olfactory receptor family 1 subfamily F member 19	protein coding gene	16	+	3410262	3411203	ENSMUSG00000051003
Olfr15	old symbol	MGI:106182	Or2c1	olfactory receptor family 2 subfamily C member 1	protein coding gene	16	+	3656839	3657777	ENSMUSG00000059043
Sept12	old symbol	MGI:1918339	Septin12	septin 12	protein coding gene	16	-	4804722	4815716	ENSMUSG00000022542
Gm5767	old symbol	MGI:3643507	Litafd	LITAF domain containing	protein coding gene	16	+	8498634	8501775	ENSMUSG00000107252
1810013L24Rik	old symbol	MGI:1916303	Hapstr1	HUWE1 associated protein modifying stress responses	protein coding gene	16	+	8647964	8676786	ENSMUSG00000022507
Gm11172	current symbol	MGI:3779427	Gm11172	predicted gene 11172	protein coding gene	16	+	10630779	10630858	ENSMUSG00000079740
Gm38619.1		No associated gene								
Gm32817	current symbol	MGI:5591976	Gm32817	predicted gene, 32817	lncRNA gene	16	+	13265816	13294181	
3110001I22Rik	old symbol	MGI:1913848	Pphln1-ps1	periphilin 1, pseudogene 1	pseudogene	16	+	13489814	13496269	
Fopnl	old symbol	MGI:1913336	Cep20	centrosomal protein 20	protein coding gene	16	-	14117108	14135269	ENSMUSG00000022677
Gm21897	current symbol	MGI:5434061	Gm21897	predicted gene, 21897	protein coding gene	16	+	15135322	15136821	ENSMUSG00000094472
Olfr19	old symbol	MGI:109316	Or7a40	olfactory receptor family 7 subfamily A member 40	protein coding gene	16	-	16490914	16491843	ENSMUSG00000048101
Vpreb1	old symbol	MGI:98936	Vpreb1a	V-set pre-B cell surrogate light chain 1A	protein coding gene	16	-	16686265	16687119	ENSMUSG00000059305
Vpreb1	rat synonym	MGI:98937	Vpreb1b	V-set pre-B cell surrogate light chain 1B	protein coding gene	16	+	17798292	17799137	ENSMUSG00000059280
Tmem191c	old symbol	MGI:107238	Tmem191	transmembrane protein 191	protein coding gene	16	+	17094164	17096525	ENSMUSG00000055692
Vpreb2	human synonym	MGI:96529	Igll1	immunoglobulin lambda-like polypeptide 1	protein coding gene	16	-	16678535	16681849	ENSMUSG00000075370
Vpreb2	rat synonym	MGI:98936	Vpreb1a	V-set pre-B cell surrogate light chain 1A	protein coding gene	16	-	16686265	16687119	ENSMUSG00000059305
Vpreb2	old symbol	MGI:98937	Vpreb1b	V-set pre-B cell surrogate light chain 1B	protein coding gene	16	+	17798292	17799137	ENSMUSG00000059280
Sept5	old symbol	MGI:1195461	Septin5	septin 5	protein coding gene	16	-	18440561	18448688	ENSMUSG00000072214
Olfr164	old symbol	MGI:3029998	Or2m12	olfactory receptor family 2 subfamily M member 12	protein coding gene	16	-	19104544	19105491	ENSMUSG00000050742
Olfr165	old symbol	MGI:3029999	Or2m13	olfactory receptor family 2 subfamily M member 13	protein coding gene	16	-	19224994	19241884	ENSMUSG00000050158
Olfr166	old symbol	MGI:3030000	Or2l13	olfactory receptor family 2 subfamily L member 13	protein coding gene	16	+	19305590	19306528	ENSMUSG00000056822
Olfr167	old symbol	MGI:3030001	Or2l5	olfactory receptor family 2 subfamily L member 5	protein coding gene	16	-	19333446	19334384	ENSMUSG00000045341
Olfr168	old symbol	MGI:3030002	Or2l13b	olfactory receptor family 2 subfamily L member 13B	protein coding gene	16	-	19348730	19349668	ENSMUSG00000061361
Olfr169	old symbol	MGI:3030003	Or2aj4	olfactory receptor family 2 subfamily AJ member 4	protein coding gene	16	-	19384690	19385631	ENSMUSG00000068535
Olfr170	old symbol	MGI:3030004	Or2aj5	olfactory receptor family 2 subfamily AJ member 5	protein coding gene	16	-	19424475	19425416	ENSMUSG00000062245
Olfr171	old symbol	MGI:3030005	Or2aj6	olfactory receptor family 2 subfamily AJ member 6	protein coding gene	16	-	19442907	19443851	ENSMUSG00000060480
0610012G03Rik	old symbol	MGI:1913301	Ncbp2as2	Ncbp2 antisense 2 (head to head)	protein coding gene	16	-	31765868	31767312	ENSMUSG00000107002
Tctex1d2	old symbol	MGI:1913311	Dynlt2b	dynein light chain Tctex-type 2B	protein coding gene	16	+	32238520	32247917	ENSMUSG00000014075
Gm36028	old symbol	MGI:5595187	Btnl12	butyrophilin-like 12	protein coding gene	16	-	37671275	37681508	ENSMUSG00000108763
Maats1	old symbol	MGI:2443598	Cfap91	cilia and flagella associated protein 91	protein coding gene	16	-	38118116	38162222	ENSMUSG00000022805
Gm609	old symbol	MGI:2685455	Cd200l1	CD200 molecule like 1	protein coding gene	16	-	45232131	45313332	ENSMUSG00000053182
Gm17783	old symbol	MGI:5009947	Cd200l2	CD200 molecule like 2	protein coding gene	16	-	45332154	45352413	ENSMUSG00000116542
Gm4737	old symbol	MGI:3643647	Ahcyl	adenosylhomocysteinase like	protein coding gene	16	-	45973348	45975440	ENSMUSG00000048087
Gm813	old symbol	MGI:2685659	Ftdc1	ferritin domain containing 1	protein coding gene	16	-	58434049	58437341	ENSMUSG00000075002
