Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End	Ensembl ID
Hist1h4m	rat symbol	MGI:2448421	H4c3	H4 clustered histone 3	protein coding gene	13	-	23882067	23882441	ENSMUSG00000060678
Hist1h4m	rat symbol	MGI:2448423	H4c4	H4 clustered histone 4	protein coding gene	13	+	23765551	23765952	ENSMUSG00000061482
Hist1h4m	rat symbol	MGI:2448425	H4c6	H4 clustered histone 6	protein coding gene	13	-	23735460	23735842	ENSMUSG00000069274
Hist1h4m	rat symbol	MGI:2448427	H4c8	H4 clustered histone 8	protein coding gene	13	+	23715214	23715648	ENSMUSG00000060981
Hist1h4m	rat symbol	MGI:2448432	H4c9	H4 clustered histone 9	protein coding gene	13	-	22225130	22225532	ENSMUSG00000060639
Hist1h4m	rat symbol	MGI:2448436	H4c11	H4 clustered histone 11	protein coding gene	13	+	21919204	21919626	ENSMUSG00000067455
Hist1h4m	rat symbol	MGI:2448439	H4c12	H4 clustered histone 12	protein coding gene	13	-	21934364	21934675	ENSMUSG00000064288
Hist1h4m	rat symbol	MGI:2140113	H4c14	H4 clustered histone 14	protein coding gene	3	-	96170250	96170633	ENSMUSG00000091405
Hist1h4m	rat symbol	MGI:2448443	H4c16	H4 histone 16	protein coding gene	6	-	136780991	136781429	ENSMUSG00000096010
Hist1h4m	old symbol	MGI:2448441	H4c17	H4 clustered histone 17	protein coding gene	13	+	21995916	21996317	ENSMUSG00000069306
Hist1h4m	rat symbol	MGI:4843992	H4c18	H4 clustered histone 18	protein coding gene	13	-	22015962	22016367	ENSMUSG00000069305
Hist1h4n	old symbol	MGI:4843992	H4c18	H4 clustered histone 18	protein coding gene	13	-	22015962	22016367	ENSMUSG00000069305
Hist1h2ap	old symbol	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h2br	old symbol	MGI:3710645	H2bc24	H2B clustered histone 24	protein coding gene	13	+	22017913	22021700	ENSMUSG00000069303
Hist1h2ah	old symbol	MGI:2448295	H2ac12	H2A clustered histone 12	protein coding gene	13	-	22219334	22219738	ENSMUSG00000069302
Hist1h2ah	rat symbol	MGI:2448297	H2ac15	H2A clustered histone 15	protein coding gene	13	-	21937605	21937997	ENSMUSG00000063021
Hist1h2bk	old symbol	MGI:2448399	H2bc12	H2B clustered histone 12	protein coding gene	13	+	22220040	22220515	ENSMUSG00000062727
Hist1h4i	human synonym	MGI:2448427	H4c8	H4 clustered histone 8	protein coding gene	13	+	23715214	23715648	ENSMUSG00000060981
Hist1h4i	old symbol	MGI:2448432	H4c9	H4 clustered histone 9	protein coding gene	13	-	22225130	22225532	ENSMUSG00000060639
Hist1h2ag	old symbol	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2ag	human synonym	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2bj	old symbol	MGI:2448388	H2bc11	H2B clustered histone 11	protein coding gene	13	+	22227368	22227828	ENSMUSG00000069300
Hist1h2bj	human synonym	MGI:2448415	H2bc21	H2B clustered histone 21	protein coding gene	3	+	96128435	96131054	ENSMUSG00000068854
Vmn1r207-ps	old symbol	MGI:3650396	Vmn1r207	vomeronasal 1 receptor 207	protein coding gene	13	-	22909854	22910792	ENSMUSG00000084136
Hist1h4h	old symbol	MGI:2448427	H4c8	H4 clustered histone 8	protein coding gene	13	+	23715214	23715648	ENSMUSG00000060981
Hist1h4h	human synonym	MGI:2448439	H4c12	H4 clustered histone 12	protein coding gene	13	-	21934364	21934675	ENSMUSG00000064288
Hist1h2af	rat symbol	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2af	rat symbol	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2af	rat symbol	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2af	rat symbol	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2af	old symbol	MGI:2448309	H2ac10	H2A clustered histone 10	protein coding gene	13	+	23718076	23718474	ENSMUSG00000061991
Hist1h2af	rat symbol	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2af	rat symbol	MGI:2448457	H2ac13	H2A clustered histone 13	protein coding gene	13	+	21900592	21900984	ENSMUSG00000071516
Hist1h2af	rat symbol	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2af	rat symbol	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2af	rat symbol	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h3g	human synonym	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
Hist1h3g	old symbol	MGI:2145541	H3c8	H3 clustered histone 8	protein coding gene	13	+	23719588	23720079	ENSMUSG00000099517
Hist1h3g	human synonym	MGI:2448349	H3c10	H3 clustered histone 10	protein coding gene	13	+	21901829	21902239	ENSMUSG00000101355
Hist1h3g	human synonym	MGI:2448350	H3c11	H3 clustered histone 11	protein coding gene	13	-	21967130	21967540	ENSMUSG00000101972
Hist1h3g	human synonym	MGI:2448357	H3c15	H3 clustered histone 15	protein coding gene	3	-	96145424	96146300	ENSMUSG00000081058
Hist1h2bh	rat synonym	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bh	rat synonym	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bh	rat synonym	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bh	old symbol	MGI:2448387	H2bc9	H2B clustered histone 9	protein coding gene	13	-	23727093	23727614	ENSMUSG00000114456
Hist1h2bh	rat synonym	MGI:2448409	H2bc22	H2B clustered histone 22	protein coding gene	13	+	21971631	21973383	ENSMUSG00000069308
Hist1h2bh	human synonym	MGI:3702051	H2bc23	H2B clustered histone 23	protein coding gene	13	-	21990782	21994367	ENSMUSG00000069307
Hist1h2bh	human synonym	MGI:3710645	H2bc24	H2B clustered histone 24	protein coding gene	13	+	22017913	22021700	ENSMUSG00000069303
Hist1h3f	old symbol	MGI:2448329	H3c7	H3 clustered histone 7	protein coding gene	13	+	23728222	23729124	ENSMUSG00000100210
Hist1h3f	human synonym	MGI:2448350	H3c11	H3 clustered histone 11	protein coding gene	13	-	21967130	21967540	ENSMUSG00000101972
Hist1h4f	human synonym	MGI:2448421	H4c3	H4 clustered histone 3	protein coding gene	13	-	23882067	23882441	ENSMUSG00000060678
Hist1h4f	old symbol	MGI:2448425	H4c6	H4 clustered histone 6	protein coding gene	13	-	23735460	23735842	ENSMUSG00000069274
Hist1h1d	old symbol	MGI:107502	H1f3	H1.3 linker histone, cluster member	protein coding gene	13	+	23739206	23739981	ENSMUSG00000052565
Hist1h1d	rat synonym	MGI:1931527	H1f4	H1.4 linker histone, cluster member	protein coding gene	13	-	23805760	23806541	ENSMUSG00000051627
Hist1h3e	old symbol	MGI:2448326	H3c6	H3 clustered histone 6	protein coding gene	13	-	23745708	23746543	ENSMUSG00000069273
Hist1h3e	human synonym	MGI:2448349	H3c10	H3 clustered histone 10	protein coding gene	13	+	21901829	21902239	ENSMUSG00000101355
Hist1h2ae	human synonym	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2ae	human synonym	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2ae	human synonym	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2ae	old symbol	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2ae	human synonym	MGI:2448457	H2ac13	H2A clustered histone 13	protein coding gene	13	+	21900592	21900984	ENSMUSG00000071516
Hist1h2ae	human synonym	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2ae	human synonym	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2ae	human synonym	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h2bg	human synonym	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bg	human synonym	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bg	human synonym	MGI:2448383	H2bc7	H2B clustered histone 7	protein coding gene	13	-	23757934	23758381	ENSMUSG00000069268
Hist1h2bg	old symbol	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bg	rat symbol	MGI:2448387	H2bc9	H2B clustered histone 9	protein coding gene	13	-	23727093	23727614	ENSMUSG00000114456
Hist1h2bg	human synonym	MGI:2448404	H2bc14	H2B clustered histone 14	protein coding gene	13	+	21906214	21906696	ENSMUSG00000114279
Hist1h2bg	human synonym	MGI:1925553	H2bc27	H2B clustered histone 27	protein coding gene	11	+	58839737	58840198	ENSMUSG00000056895
Hist1h2bf	human synonym	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bf	human synonym	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bf	old symbol	MGI:2448383	H2bc7	H2B clustered histone 7	protein coding gene	13	-	23757934	23758381	ENSMUSG00000069268
Hist1h2bf	human synonym	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bf	human synonym	MGI:2448404	H2bc14	H2B clustered histone 14	protein coding gene	13	+	21906214	21906696	ENSMUSG00000114279
Hist1h2bf	human synonym	MGI:1925553	H2bc27	H2B clustered histone 27	protein coding gene	11	+	58839737	58840198	ENSMUSG00000056895
Hist1h2ad	human synonym	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2ad	old symbol	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h3d	human synonym	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
Hist1h3d	old symbol	MGI:2448322	H3c4	H3 clustered histone 4	protein coding gene	13	+	23759937	23760440	ENSMUSG00000099583
Hist1h4d	old symbol	MGI:2448423	H4c4	H4 clustered histone 4	protein coding gene	13	+	23765551	23765952	ENSMUSG00000061482
Hist1h4d	human synonym	MGI:2448441	H4c17	H4 clustered histone 17	protein coding gene	13	+	21995916	21996317	ENSMUSG00000069306
Hist1h2be	human synonym	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2be	old symbol	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2be	human synonym	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2be	human synonym	MGI:2448403	H2bc13	H2B clustered histone 13	protein coding gene	13	-	21899933	21900313	ENSMUSG00000094338
Hist1h2be	human synonym	MGI:2448404	H2bc14	H2B clustered histone 14	protein coding gene	13	+	21906214	21906696	ENSMUSG00000114279
Hist1h2be	human synonym	MGI:1925553	H2bc27	H2B clustered histone 27	protein coding gene	11	+	58839737	58840198	ENSMUSG00000056895
Hist1h1e	old symbol	MGI:1931527	H1f4	H1.4 linker histone, cluster member	protein coding gene	13	-	23805760	23806541	ENSMUSG00000051627
Hist1h2ac	rat symbol	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2ac	old symbol	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2ac	rat symbol	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2ac	rat symbol	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2ac	rat symbol	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2ac	rat symbol	MGI:2448457	H2ac13	H2A clustered histone 13	protein coding gene	13	+	21900592	21900984	ENSMUSG00000071516
Hist1h2ac	rat symbol	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2ac	human synonym	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2ac	rat symbol	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h2bc	old symbol	MGI:1915274	H2bc4	H2B clustered histone 4	protein coding gene	13	+	23868182	23876805	ENSMUSG00000018102
Hist1h2bc	human synonym	MGI:2448380	H2bc6	H2B clustered histone 6	protein coding gene	13	-	23767653	23805091	ENSMUSG00000047246
Hist1h2bc	human synonym	MGI:2448386	H2bc8	H2B clustered histone 8	protein coding gene	13	+	23755574	23756037	ENSMUSG00000058385
Hist1h2bc	rat synonym	MGI:2448399	H2bc12	H2B clustered histone 12	protein coding gene	13	+	22220040	22220515	ENSMUSG00000062727
Hist1h2bc	human synonym	MGI:2448404	H2bc14	H2B clustered histone 14	protein coding gene	13	+	21906214	21906696	ENSMUSG00000114279
Hist1h2bc	human synonym	MGI:1925553	H2bc27	H2B clustered histone 27	protein coding gene	11	+	58839737	58840198	ENSMUSG00000056895
Hist1h1t	old symbol	MGI:1888530	H1f6	H1.6 linker histone, cluster member	protein coding gene	13	+	23879794	23880528	ENSMUSG00000036211
Hist1h4c	old symbol	MGI:2448421	H4c3	H4 clustered histone 3	protein coding gene	13	-	23882067	23882441	ENSMUSG00000060678
Hist1h4c	human synonym	MGI:2140113	H4c14	H4 clustered histone 14	protein coding gene	3	-	96170250	96170633	ENSMUSG00000091405
Hist1h1c	old symbol	MGI:1931526	H1f2	H1.2 linker histone, cluster member	protein coding gene	13	+	23922790	23923514	ENSMUSG00000036181
Hist1h1c	rat synonym	MGI:1931527	H1f4	H1.4 linker histone, cluster member	protein coding gene	13	-	23805760	23806541	ENSMUSG00000051627
Hist1h3c	human synonym	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
Hist1h3c	old symbol	MGI:2448320	H3c3	H3 clustered histone 3	protein coding gene	13	-	23929025	23929504	ENSMUSG00000069310
Hist1h3c	human synonym	MGI:2145541	H3c8	H3 clustered histone 8	protein coding gene	13	+	23719588	23720079	ENSMUSG00000099517
Hist1h3c	human synonym	MGI:2448349	H3c10	H3 clustered histone 10	protein coding gene	13	+	21901829	21902239	ENSMUSG00000101355
Hist1h3c	human synonym	MGI:2448350	H3c11	H3 clustered histone 11	protein coding gene	13	-	21967130	21967540	ENSMUSG00000101972
Hist1h3c	human synonym	MGI:2448355	H3c14	H3 clustered histone 14	protein coding gene	3	+	96154001	96154664	ENSMUSG00000093769
Hist1h2bb	old symbol	MGI:2448377	H2bc3	H2B clustered histone 3	protein coding gene	13	+	23930717	23931206	ENSMUSG00000075031
Hist1h2ab	old symbol	MGI:2448306	H2ac4	H2A clustered histone 4	protein coding gene	13	+	23935109	23935581	ENSMUSG00000061615
Hist1h2ab	human synonym	MGI:2448287	H2ac6	H2A clustered histone 6	protein coding gene	13	-	23867456	23867942	ENSMUSG00000069270
Hist1h2ab	human synonym	MGI:2448289	H2ac7	H2A clustered histone 7	protein coding gene	13	+	23758555	23759089	ENSMUSG00000071478
Hist1h2ab	human synonym	MGI:2448290	H2ac8	H2A clustered histone 8	protein coding gene	13	-	23754837	23755394	ENSMUSG00000069272
Hist1h2ab	human synonym	MGI:2448293	H2ac11	H2A clustered histone 11	protein coding gene	13	-	22226648	22227119	ENSMUSG00000069301
Hist1h2ab	human synonym	MGI:2448300	H2ac22	H2A clustered histone 22	protein coding gene	13	-	21970996	21971388	ENSMUSG00000069309
Hist1h2ab	human synonym	MGI:2448302	H2ac23	H2A clustered histone 23	protein coding gene	13	+	21994635	21995114	ENSMUSG00000094248
Hist1h2ab	human synonym	MGI:3710573	H2ac24	H2A clustered histone 24	protein coding gene	13	-	22017194	22017645	ENSMUSG00000094777
Hist1h3b	human synonym	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
Hist1h3b	old symbol	MGI:2448319	H3c2	H3 clustered histone 2	protein coding gene	13	+	23936328	23936823	ENSMUSG00000069267
Hist1h3b	human synonym	MGI:2145541	H3c8	H3 clustered histone 8	protein coding gene	13	+	23719588	23720079	ENSMUSG00000099517
Hist1h3b	human synonym	MGI:2448349	H3c10	H3 clustered histone 10	protein coding gene	13	+	21901829	21902239	ENSMUSG00000101355
Hist1h3b	human synonym	MGI:2448350	H3c11	H3 clustered histone 11	protein coding gene	13	-	21967130	21967540	ENSMUSG00000101972
Hist1h3b	human synonym	MGI:2448351	H3c13	H3 clustered histone 13	protein coding gene	3	+	96175970	96176457	ENSMUSG00000074403
Hist1h4b	rat synonym	MGI:2448419	H4c1	H4 clustered histone 1	protein coding gene	13	-	23944778	23945232	ENSMUSG00000060093
Hist1h4b	old symbol	MGI:2448420	H4c2	H4 clustered histone 2	protein coding gene	13	+	23940996	23941392	ENSMUSG00000069266
Hist1h4b	rat synonym	MGI:2448421	H4c3	H4 clustered histone 3	protein coding gene	13	-	23882067	23882441	ENSMUSG00000060678
Hist1h4b	rat synonym	MGI:2448423	H4c4	H4 clustered histone 4	protein coding gene	13	+	23765551	23765952	ENSMUSG00000061482
Hist1h4b	rat synonym	MGI:2448425	H4c6	H4 clustered histone 6	protein coding gene	13	-	23735460	23735842	ENSMUSG00000069274
Hist1h4b	rat synonym	MGI:2448427	H4c8	H4 clustered histone 8	protein coding gene	13	+	23715214	23715648	ENSMUSG00000060981
Hist1h4b	rat synonym	MGI:2448432	H4c9	H4 clustered histone 9	protein coding gene	13	-	22225130	22225532	ENSMUSG00000060639
Hist1h4b	rat synonym	MGI:2448436	H4c11	H4 clustered histone 11	protein coding gene	13	+	21919204	21919626	ENSMUSG00000067455
Hist1h4b	rat synonym	MGI:2448439	H4c12	H4 clustered histone 12	protein coding gene	13	-	21934364	21934675	ENSMUSG00000064288
Hist1h4b	rat synonym	MGI:2140113	H4c14	H4 clustered histone 14	protein coding gene	3	-	96170250	96170633	ENSMUSG00000091405
Hist1h4b	human synonym	MGI:2448443	H4c16	H4 histone 16	protein coding gene	6	-	136780991	136781429	ENSMUSG00000096010
Hist1h4b	rat synonym	MGI:2448441	H4c17	H4 clustered histone 17	protein coding gene	13	+	21995916	21996317	ENSMUSG00000069306
Hist1h4b	rat synonym	MGI:4843992	H4c18	H4 clustered histone 18	protein coding gene	13	-	22015962	22016367	ENSMUSG00000069305
Hist1h4a	old symbol	MGI:2448419	H4c1	H4 clustered histone 1	protein coding gene	13	-	23944778	23945232	ENSMUSG00000060093
Hist1h4a	human synonym	MGI:2448423	H4c4	H4 clustered histone 4	protein coding gene	13	+	23765551	23765952	ENSMUSG00000061482
Hist1h3a	old symbol	MGI:2668828	H3c1	H3 clustered histone 1	protein coding gene	13	-	23945868	23946369	ENSMUSG00000069265
