Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End
1700024G13Rik	current symbol	MGI:1914335	1700024G13Rik	RIKEN cDNA 1700024G13 gene	protein coding gene	14	-	32098459	32110330
Chat	current symbol	MGI:88392	Chat	choline acetyltransferase	protein coding gene	14	-	32130160	32187866
Slc18a3	current symbol	MGI:1101061	Slc18a3	solute carrier family 18 (vesicular monoamine), member 3	protein coding gene	14	-	32184395	32186807
Gm2990	current symbol	MGI:3781168	Gm2990	predicted gene 2990	lncRNA gene	14	+	32186999	32205505
Ercc6	current symbol	MGI:1100494	Ercc6	excision repair cross-complementing rodent repair deficiency, complementation group 6	protein coding gene	14	+	32235478	32302947
Prrxl1		No associated gene							
3425401B19Rik	current symbol	MGI:3588196	3425401B19Rik	RIKEN cDNA 3425401B19 gene	protein coding gene	14	-	32381076	32407250
Gm28651	current symbol	MGI:5579357	Gm28651	predicted gene 28651	lncRNA gene	14	+	32407605	32411207
Tmem273	current symbol	MGI:1916319	Tmem273	transmembrane protein 273	protein coding gene	14	+	32507920	32539941
Fam170b	current symbol	MGI:2145650	Fam170b	family with sequence similarity 170, member B	protein coding gene	14	+	32555919	32558746
Vstm4	current symbol	MGI:2444633	Vstm4	V-set and transmembrane domain containing 4	protein coding gene	14	+	32578713	32661448
Wdfy4	current symbol	MGI:3584510	Wdfy4	WD repeat and FYVE domain containing 4	protein coding gene	14	-	32681504	32907465
Lrrc18	current symbol	MGI:1914830	Lrrc18	leucine rich repeat containing 18	protein coding gene	14	+	32713339	32737248
Arhgap22	current symbol	MGI:2443418	Arhgap22	Rho GTPase activating protein 22	protein coding gene	14	+	32935983	33091891
Gm49030	current symbol	MGI:6118400	Gm49030	predicted gene, 49030	lncRNA gene	14	-	32940001	32942888
Gm15512	current symbol	MGI:3782960	Gm15512	predicted gene 15512	lncRNA gene	14	-	33087908	33092100
Mapk8	current symbol	MGI:1346861	Mapk8	mitogen-activated protein kinase 8	protein coding gene	14	-	33099855	33169115
Frmpd2	current symbol	MGI:2685472	Frmpd2	FERM and PDZ domain containing 2	protein coding gene	14	+	33193653	33297226
Ptpn20	current symbol	MGI:1196295	Ptpn20	protein tyrosine phosphatase, non-receptor type 20	protein coding gene	14	+	33311164	33362711
Gm49108	current symbol	MGI:6118507	Gm49108	predicted gene, 49108	lncRNA gene	14	-	33526223	33528998
4930503F20Rik	current symbol	MGI:1925257	4930503F20Rik	RIKEN cDNA 4930503F20 gene	lncRNA gene	14	-	33530032	33533240
Gdf10	current symbol	MGI:95684	Gdf10	growth differentiation factor 10	protein coding gene	14	+	33645544	33658471
Gdf2	current symbol	MGI:1321394	Gdf2	growth differentiation factor 2	protein coding gene	14	+	33662996	33669155
Rbp3	current symbol	MGI:97878	Rbp3	retinol binding protein 3, interstitial	protein coding gene	14	+	33675960	33686173
Zfp488	current symbol	MGI:2686052	Zfp488	zinc finger protein 488	protein coding gene	14	-	33689027	33700721
Gm30083	current symbol	MGI:5589242	Gm30083	predicted gene, 30083	protein coding gene	14	-	33710374	33737139
Gm5460	current symbol	MGI:3643519	Gm5460	predicted gene 5460	protein coding gene	14	+	33738252	33769071
A630023A22Rik	current symbol	MGI:2145657	A630023A22Rik	RIKEN cDNA A630023A22 gene	protein coding gene	14	-	33773083	33824711
Antxrl	current symbol	MGI:1925726	Antxrl	anthrax toxin receptor-like	protein coding gene	14	+	33774625	33798280
Anxa8	current symbol	MGI:1201374	Anxa8	annexin A8	protein coding gene	14	+	33807938	33822528
Gm30556	current symbol	MGI:5589715	Gm30556	predicted gene, 30556	lncRNA gene	14	+	33841553	33842818
Npy4r	current symbol	MGI:105374	Npy4r	neuropeptide Y receptor Y4	protein coding gene	14	-	33867603	33874376
Gprin2	current symbol	MGI:2444560	Gprin2	G protein regulated inducer of neurite outgrowth 2	protein coding gene	14	-	33907645	33923610
Syt15	current symbol	MGI:2442166	Syt15	synaptotagmin XV	protein coding gene	14	+	33941915	33952378
Gm49201	current symbol	MGI:6118649	Gm49201	predicted gene, 49201	lncRNA gene	14	-	33952576	33953685
Shld2	current symbol	MGI:1922948	Shld2	shieldin complex subunit 2	protein coding gene	14	-	33958990	34032450
Glud1	current symbol	MGI:95753	Glud1	glutamate dehydrogenase 1	protein coding gene	14	+	34032684	34066990
Fam25c		No associated gene							
Sncg	current symbol	MGI:1298397	Sncg	synuclein, gamma	protein coding gene	14	-	34092231	34096626
Mmrn2	current symbol	MGI:2385618	Mmrn2	multimerin 2	protein coding gene	14	+	34097461	34126244
Bmpr1a	current symbol	MGI:1338938	Bmpr1a	bone morphogenetic protein receptor, type 1A	protein coding gene	14	-	34133018	34225335
Gm17110	current symbol	MGI:4937937	Gm17110	predicted gene 17110	lncRNA gene	14	+	34223672	34224641
9230112D13Rik	current symbol	MGI:1925493	9230112D13Rik	RIKEN cDNA 9230112D13 gene	protein coding gene	14	-	34233578	34244758
Ldb3	current symbol	MGI:1344412	Ldb3	LIM domain binding 3	protein coding gene	14	-	34248560	34310639
Opn4	current symbol	MGI:1353425	Opn4	opsin 4 (melanopsin)	protein coding gene	14	-	34312575	34322099
Gm49012	current symbol	MGI:6118370	Gm49012	predicted gene, 49012	lncRNA gene	14	+	34313049	34327657
Gm49024	current symbol	MGI:6118390	Gm49024	predicted gene, 49024	lncRNA gene	14	+	34383664	34384661
Gm49025	current symbol	MGI:6118392	Gm49025	predicted gene, 49025	lncRNA gene	14	-	34389988	34390296
5830448L01Rik	current symbol	MGI:1923281	5830448L01Rik	RIKEN cDNA 5830448L01 gene	lncRNA gene	14	-	34394422	34395742
Wapl	current symbol	MGI:2675859	Wapl	WAPL cohesin release factor	protein coding gene	14	+	34395885	34469940
A930038B10Rik	current symbol	MGI:2443813	A930038B10Rik	RIKEN cDNA A930038B10 gene	lncRNA gene	14	+	34482152	34492058
Gm49032	current symbol	MGI:6118403	Gm49032	predicted gene, 49032	lncRNA gene	14	-	34490913	34492012
Grid1	current symbol	MGI:95812	Grid1	glutamate receptor, ionotropic, delta 1	protein coding gene	14	+	34542065	35305336
4930596D02Rik	current symbol	MGI:3588288	4930596D02Rik	RIKEN cDNA 4930596D02 gene	protein coding gene	14	-	35531445	35533935
4930474N05Rik	current symbol	MGI:3586330	4930474N05Rik	RIKEN cDNA 4930474N05 gene	protein coding gene	14	+	35816899	35819358
Ccser2	current symbol	MGI:101859	Ccser2	coiled-coil serine rich 2	protein coding gene	14	-	36596893	36690734
Rgr	current symbol	MGI:1929473	Rgr	retinal G protein coupled receptor	protein coding gene	14	-	36756866	36770921
Lrit1	current symbol	MGI:2385320	Lrit1	leucine-rich repeat, immunoglobulin-like and transmembrane domains 1	protein coding gene	14	+	36776787	36786903
Lrit2	current symbol	MGI:2444885	Lrit2	leucine-rich repeat, immunoglobulin-like and transmembrane domains 2	protein coding gene	14	+	36789886	36795700
Cdhr1	current symbol	MGI:2157782	Cdhr1	cadherin-related family member 1	protein coding gene	14	-	36799814	36820304
2610528A11Rik		No associated gene							
Ghitm	current symbol	MGI:1913342	Ghitm	growth hormone inducible transmembrane protein	protein coding gene	14	-	36842401	36857279
Gm31393	current symbol	MGI:5590552	Gm31393	predicted gene, 31393	lncRNA gene	14	-	37323064	37328745
Gm31456	current symbol	MGI:5590615	Gm31456	predicted gene, 31456	lncRNA gene	14	+	38039861	38059083
Nrg3	current symbol	MGI:1097165	Nrg3	neuregulin 3	protein coding gene	14	-	38090909	39195045
Gm20641	current symbol	MGI:5313088	Gm20641	predicted gene 20641	lncRNA gene	14	+	38244006	38254268
Nrg3os	current symbol	MGI:1922420	Nrg3os	neuregulin 3, opposite strand	antisense lncRNA gene	14	+	38620259	38680751
Gm20642	current symbol	MGI:5313089	Gm20642	predicted gene 20642	lncRNA gene	14	+	38942028	38972387
1700109I08Rik	current symbol	MGI:1920841	1700109I08Rik	RIKEN cDNA 1700109I08 gene	lncRNA gene	14	+	39377620	39407250
Sh2d4b	current symbol	MGI:1925182	Sh2d4b	SH2 domain containing 4B	protein coding gene	14	-	40535746	40615223
Tspan14	current symbol	MGI:1196325	Tspan14	tetraspanin 14	protein coding gene	14	-	40628402	40688764
Prxl2a	current symbol	MGI:1917814	Prxl2a	peroxiredoxin like 2A	protein coding gene	14	-	40715697	40735745
Dydc2	current symbol	MGI:1918450	Dydc2	DPY30 domain containing 2	protein coding gene	14	-	40771074	40791165
Gm47547	current symbol	MGI:6096561	Gm47547	predicted gene, 47547	lncRNA gene	14	+	40775610	40783571
Dydc1	current symbol	MGI:1916746	Dydc1	DPY30 domain containing 1	protein coding gene	14	+	40794868	40814154
Mat1a	current symbol	MGI:88017	Mat1a	methionine adenosyltransferase 1A	protein coding gene	14	+	40826992	40846369
Sftpa1	current symbol	MGI:109518	Sftpa1	surfactant associated protein A1	protein coding gene	14	+	40853745	40858330
Mbl1	current symbol	MGI:96923	Mbl1	mannose-binding lectin (protein A) 1	protein coding gene	14	+	40873415	40881558
Sftpd	current symbol	MGI:109515	Sftpd	surfactant associated protein D	protein coding gene	14	-	40894171	40907106
Gm2832	current symbol	MGI:3781004	Gm2832	predicted gene 2832	protein coding gene	14	+	41000762	41010772
Gm5798	current symbol	MGI:3779524	Gm5798	predicted gene 5798	protein coding gene	14	+	41070566	41078796
Gm7945	current symbol	MGI:3646596	Gm7945	predicted gene 7945	protein coding gene	14	-	41103585	41108336
Gm6482	current symbol	MGI:3644578	Gm6482	predicted gene 6482	protein coding gene	14	-	41124842	41130238
Gm7954	current symbol	MGI:3648778	Gm7954	predicted gene 7954	protein coding gene	14	-	41170160	41175475
Gm3486	current symbol	MGI:3781663	Gm3486	predicted gene 3486	protein coding gene	14	-	41206189	41211442
Gm7970	current symbol	MGI:3644387	Gm7970	predicted gene 7970	protein coding gene	14	-	41272077	41277540
1700049E17Rik2	current symbol	MGI:3796510	1700049E17Rik2	tandem duplication of RIKEN cDNA 1700049E17 gene, gene 2	protein coding gene	14	+	41295168	41303262
Gm3072	current symbol	MGI:3781249	Gm3072	predicted gene 3072	protein coding gene	14	-	41341243	41346569
Gm3676	current symbol	MGI:3781852	Gm3676	predicted gene 3676	protein coding gene	14	-	41363136	41368444
Gm8068	current symbol	MGI:3646354	Gm8068	predicted gene 8068	protein coding gene	14	-	41418350	41423842
Gm7929	current symbol	MGI:3646066	Gm7929	predicted gene 7929	protein coding gene	14	-	41469127	41472595
Gm47189	current symbol	MGI:6095980	Gm47189	predicted gene, 47189	protein coding gene	14	-	41489140	41494404
Gm7980	current symbol	MGI:3647449	Gm7980	predicted gene 7980	protein coding gene	14	-	41723770	41729247
1700049E17Rik1	current symbol	MGI:1920665	1700049E17Rik1	RIKEN cDNA 1700049E17 gene, gene 1	protein coding gene	14	+	41746906	41754998
1700024B05Rik	current symbol	MGI:1922768	1700024B05Rik	RIKEN cDNA 1700024B05 gene	protein coding gene	14	+	41765952	41825778
Gm6401	current symbol	MGI:3645739	Gm6401	predicted gene 6401	protein coding gene	14	-	41784668	41789884
Gm3543	current symbol	MGI:3781720	Gm3543	predicted gene 3543	protein coding gene	14	-	41799830	41805282
Gm7951	current symbol	MGI:3648771	Gm7951	predicted gene 7951	protein coding gene	14	-	41933920	41939326
Gm17027	current symbol	MGI:4937854	Gm17027	predicted gene 17027	protein coding gene	14	-	41980009	41984603
Gm3573	current symbol	MGI:3781750	Gm3573	predicted gene 3573	protein coding gene	14	-	42007348	42012748
Gm17026	current symbol	MGI:4937853	Gm17026	predicted gene 17026	protein coding gene	14	-	42076616	42082005
Gm9611	current symbol	MGI:3780019	Gm9611	predicted gene 9611	protein coding gene	14	-	42113864	42119315
Gm7995	current symbol	MGI:3779776	Gm7995	predicted gene 7995	protein coding gene	14	+	42132174	42147353
Gm8005	current symbol	MGI:3645411	Gm8005	predicted gene 8005	protein coding gene	14	-	42256113	42261630
Gm8011	current symbol	MGI:3648646	Gm8011	predicted gene 8011	protein coding gene	14	+	42285838	42294079
Gm8020	current symbol	MGI:3647991	Gm8020	predicted gene 8020	protein coding gene	14	-	42318841	42324306
Gm8024	current symbol	MGI:3647989	Gm8024	predicted gene 8024	protein coding gene	14	-	42340835	42346239
Gm17124	current symbol	MGI:4937951	Gm17124	predicted gene 17124	protein coding gene	14	-	42416459	42421839
Gm3633	current symbol	MGI:3781809	Gm3633	predicted gene 3633	protein coding gene	14	-	42458509	42463864
Gm10378	current symbol	MGI:3704430	Gm10378	predicted gene 10378	protein coding gene	14	+	42477895	42485562
Gm3015	current symbol	MGI:3781193	Gm3015	predicted gene 3015	protein coding gene	14	-	42586244	42590802
Gm10377	current symbol	MGI:3704431	Gm10377	predicted gene 10377	protein coding gene	14	-	42614525	42619892
Gm21977	current symbol	MGI:5439446	Gm21977	predicted gene 21977	protein coding gene	14	-	42669937	42675434
Gm8082	current symbol	MGI:3646131	Gm8082	predicted gene 8082	protein coding gene	14	-	42845941	42851105
Gm10376	current symbol	MGI:3704432	Gm10376	predicted gene 10376	protein coding gene	14	-	42867646	42873085
Gm8094	current symbol	MGI:3645750	Gm8094	predicted gene 8094	protein coding gene	14	-	42928599	42934100
Gm8104	current symbol	MGI:3649000	Gm8104	predicted gene 8104	protein coding gene	14	+	42958058	42972647
Gm49135	current symbol	MGI:6118546	Gm49135	predicted gene, 49135	lncRNA gene	14	+	42988861	43004144
Gm7233	current symbol	MGI:3648176	Gm7233	predicted gene 7233	protein coding gene	14	+	43037254	43045109
Gm8122	current symbol	MGI:3648566	Gm8122	predicted gene 8122	protein coding gene	14	-	43087289	43092761
Gm8126	current symbol	MGI:3646861	Gm8126	predicted gene 8126	protein coding gene	14	+	43116106	43124256
Gm9732	current symbol	MGI:3796514	Gm9732	predicted gene 9732	protein coding gene	14	+	43132493	43163468
Gm8127	current symbol	MGI:3646865	Gm8127	predicted gene 8127	protein coding gene	14	-	43145769	43151289
1700001F09Rik	current symbol	MGI:1919076	1700001F09Rik	RIKEN cDNA 1700001F09 gene	protein coding gene	14	-	43199841	43205268
Gm8138	current symbol	MGI:3647466	Gm8138	predicted gene 8138	protein coding gene	14	-	43268284	43273807
Gm5799	current symbol	MGI:3646715	Gm5799	predicted gene 5799	protein coding gene	14	+	43781088	43788650
Gm17654	current symbol	MGI:4937288	Gm17654	predicted gene, 17654	protein coding gene	14	-	43813141	43816606
Gm10375	current symbol	MGI:3704433	Gm10375	predicted gene 10375	protein coding gene	14	-	43840084	43845470
Gm21154	current symbol	MGI:5434509	Gm21154	predicted gene, 21154	lncRNA gene	14	+	43883708	43910522
Gm8165	current symbol	MGI:3648126	Gm8165	predicted gene 8165	protein coding gene	14	-	43909419	43914656
Gm7324	current symbol	MGI:3646999	Gm7324	predicted gene 7324	protein coding gene	14	+	43951191	43952827
Gm16506	current symbol	MGI:3641772	Gm16506	predicted gene 16506	protein coding gene	14	-	43959710	43964942
Gm6526	current symbol	MGI:3648758	Gm6526	predicted gene 6526	protein coding gene	14	+	43985323	43993405
Gm49965	current symbol	MGI:6270691	Gm49965	predicted gene, 49965	lncRNA gene	14	+	43999609	44146600
Gm8180	current symbol	MGI:3643326	Gm8180	predicted gene 8180	protein coding gene	14	-	44016945	44022202
Gm41138	current symbol	MGI:5624023	Gm41138	predicted gene, 41138	lncRNA gene	14	-	44035905	44038207
Gm49083	current symbol	MGI:6118469	Gm49083	predicted gene, 49083	lncRNA gene	14	-	44042153	44049840
Ear1	current symbol	MGI:108021	Ear1	eosinophil-associated, ribonuclease A family, member 1	protein coding gene	14	-	44056222	44057096
Ear10	current symbol	MGI:1890464	Ear10	eosinophil-associated, ribonuclease A family, member 10	protein coding gene	14	-	44160355	44161053
Gm8113	current symbol	MGI:3648791	Gm8113	predicted gene 8113	protein coding gene	14	+	44162847	44170868
Ang5	current symbol	MGI:3528599	Ang5	angiogenin, ribonuclease A family, member 5	protein coding gene	14	+	44194526	44200537
Gm49087	current symbol	MGI:6118476	Gm49087	predicted gene, 49087	lncRNA gene	14	-	44217170	44224923
Ang6	current symbol	MGI:3528602	Ang6	angiogenin, ribonuclease A family, member 6	protein coding gene	14	-	44239121	44243875
Gm3287	current symbol	MGI:3781465	Gm3287	predicted gene 3287	lncRNA gene	14	-	44263459	44274983
Gm49099	current symbol	MGI:6118494	Gm49099	predicted gene, 49099	lncRNA gene	14	-	44311540	44313378
Gm49101	current symbol	MGI:6118497	Gm49101	predicted gene, 49101	lncRNA gene	14	-	44330091	44341372
Ear2	current symbol	MGI:108020	Ear2	eosinophil-associated, ribonuclease A family, member 2	protein coding gene	14	+	44340111	44340988
Gm3327	current symbol	MGI:3781505	Gm3327	predicted gene 3327	protein coding gene	14	+	44361308	44366500
4930503E14Rik	current symbol	MGI:1922204	4930503E14Rik	RIKEN cDNA 4930503E14 gene	protein coding gene	14	-	44400624	44408828
1700047E10Rik	current symbol	MGI:1921578	1700047E10Rik	RIKEN cDNA 1700047E10 gene	lncRNA gene	14	-	44429064	44450694
Gm8212	current symbol	MGI:3643591	Gm8212	predicted gene 8212	protein coding gene	14	+	44435118	44440590
Gm32857	current symbol	MGI:5592016	Gm32857	predicted gene, 32857	lncRNA gene	14	-	44463674	44552968
Gm8220	current symbol	MGI:3643828	Gm8220	predicted gene 8220	protein coding gene	14	+	44523037	44528525
Gm5930	current symbol	MGI:3643645	Gm5930	predicted gene 5930	protein coding gene	14	-	44567899	44576041
Gm8229	current symbol	MGI:3646979	Gm8229	predicted gene 8229	protein coding gene	14	+	44602814	44608298
Gm3371	current symbol	MGI:3781549	Gm3371	predicted gene 3371	protein coding gene	14	-	44640128	44648145
Gm8232	current symbol	MGI:3648583	Gm8232	predicted gene 8232	protein coding gene	14	+	44671092	44676543
Gm49779	current symbol	MGI:6215296	Gm49779	predicted gene, 49779	lncRNA gene	14	-	44677859	44689844
BC061237	current symbol	MGI:2682320	BC061237	cDNA sequence BC061237	protein coding gene	14	+	44737579	44743802
Gm17093	current symbol	MGI:4937920	Gm17093	predicted gene 17093	protein coding gene	14	+	44755733	44760901
AC160336.1		No associated gene							
Gm5624	current symbol	MGI:3646247	Gm5624	predicted gene 5624	protein coding gene	14	-	44794603	44865381
Gm8247	current symbol	MGI:3644638	Gm8247	predicted gene 8247	protein coding gene	14	+	44820610	44825859
Gm8257	current symbol	MGI:3644430	Gm8257	predicted pseudogene 8257	protein coding gene	14	-	44886989	44894814
Gm8267	current symbol	MGI:3648993	Gm8267	predicted gene 8267	protein coding gene	14	-	44954624	44962444
Gm34060	current symbol	MGI:5593219	Gm34060	predicted gene, 34060	lncRNA gene	14	+	44987854	45003237
Gm49145	current symbol	MGI:6118558	Gm49145	predicted gene, 49145	lncRNA gene	14	+	45059343	45071599
Ptgdr	current symbol	MGI:102966	Ptgdr	prostaglandin D receptor	protein coding gene	14	-	45088692	45096832
4930431P03Rik	current symbol	MGI:1921145	4930431P03Rik	RIKEN cDNA 4930431P03 gene	lncRNA gene	14	-	45192672	45198783
