"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"	"Feature.Type"
"Gm49857"	"ENSMUSG00000117210"	"17"	41382014	41451092	"RNA"
"Gm49860"	"ENSMUSG00000117066"	"17"	62691253	62743052	"RNA"
"Gm49870"	"ENSMUSG00000117335"	"17"	66192628	66194022	"RNA"
"Gm49871"	"ENSMUSG00000117250"	"17"	66193415	66196030	"RNA"
"Gm49872"	"ENSMUSG00000117106"	"17"	44677455	44678790	"RNA"
"Gm49876"	"ENSMUSG00000117023"	"17"	73801246	73828137	"RNA"
"Gm49878"	"ENSMUSG00000117118"	"17"	73916047	73942570	"RNA"
"Gm49887"	"ENSMUSG00000117245"	"17"	57265320	57266424	"RNA"
"Gm49888"	"ENSMUSG00000117297"	"17"	57375260	57376360	"RNA"
"Gm49893"	"ENSMUSG00000117104"	"17"	48724308	48728662	"RNA"
"Gm49894"	"ENSMUSG00000117069"	"17"	69689199	69691203	"RNA"
"Gm49895"	"ENSMUSG00000117124"	"17"	70073898	70083007	"RNA"
"Gm49896"	"ENSMUSG00000117019"	"17"	48863761	48879215	"RNA"
"Gm49901"	"ENSMUSG00000117117"	"17"	50421047	50424487	"RNA"
"Gm49906"	"ENSMUSG00000117222"	"17"	50646280	50705503	"RNA"
"Gm49912"	"ENSMUSG00000117033"	"17"	52619219	52657084	"RNA"
"Gm49915"	"ENSMUSG00000117128"	"17"	53803109	53807974	"RNA"
"Gm49932"	"ENSMUSG00000117220"	"17"	66538944	66543364	"RNA"
"Gm49937"	"ENSMUSG00000117003"	"17"	66756849	66759594	"RNA"
"Gm49938"	"ENSMUSG00000117235"	"17"	66839098	66848507	"RNA"
"Gm49944"	"ENSMUSG00000117243"	"17"	68332813	68480551	"RNA"
"Gm49945"	"ENSMUSG00000117208"	"17"	68420314	68421381	"RNA"
"Gm49946"	"ENSMUSG00000117157"	"17"	48403299	48406152	"RNA"
"Gm49967"	"ENSMUSG00000117432"	"17"	84344318	84345690	"RNA"
"Gm49969"	"ENSMUSG00000117647"	"17"	84883305	84933823	"RNA"
"Gm49970"	"ENSMUSG00000117494"	"18"	12995486	12998343	"RNA"
"Gm49974"	"ENSMUSG00000117588"	"18"	47085630	47091747	"RNA"
"Gm49975"	"ENSMUSG00000117350"	"18"	47287256	47289253	"RNA"
"Gm49976"	"ENSMUSG00000117456"	"18"	27049784	27051150	"RNA"
"Gm49978"	"ENSMUSG00000117529"	"18"	27821204	27839725	"RNA"
"Gm49980"	"ENSMUSG00000117465"	"18"	30400302	30405186	"RNA"
"Gm49981"	"ENSMUSG00000117595"	"17"	85130684	85147724	"RNA"
"Gm49984"	"ENSMUSG00000117616"	"17"	80079391	80082487	"RNA"
"Gm49985"	"ENSMUSG00000117561"	"17"	80133288	80134322	"RNA"
"Gm49991"	"ENSMUSG00000117417"	"17"	91873532	91935899	"RNA"
"Gm49999"	"ENSMUSG00000117355"	"17"	32008478	32012284	"RNA"
"Gm50000"	"ENSMUSG00000117562"	"17"	32114613	32118152	"RNA"
"Gm50011"	"ENSMUSG00000117457"	"17"	87236401	87252137	"RNA"
"Gm50012"	"ENSMUSG00000117628"	"17"	87277800	87282716	"RNA"
"Gm50016"	"ENSMUSG00000117489"	"17"	30032603	30038361	"RNA"
"Gm50017"	"ENSMUSG00000117528"	"17"	30198294	30201207	"RNA"
"Gm50019"	"ENSMUSG00000117371"	"17"	30216930	30223665	"RNA"
"Gm50020"	"ENSMUSG00000117444"	"17"	75079137	75126930	"RNA"
"Gm50021"	"ENSMUSG00000117441"	"17"	75159993	75167929	"RNA"
"Gm50023"	"ENSMUSG00000117579"	"18"	4399328	4400910	"RNA"
"Gm50024"	"ENSMUSG00000117521"	"18"	4590763	4616064	"RNA"
"Gm50028"	"ENSMUSG00000117598"	"17"	76634536	76646190	"RNA"
"Gm50034"	"ENSMUSG00000117525"	"17"	78716245	78717786	"RNA"
"Gm50035"	"ENSMUSG00000117404"	"18"	15334169	15340848	"RNA"
"Gm50037"	"ENSMUSG00000117603"	"17"	34158043	34158398	"RNA"
"Gm50039"	"ENSMUSG00000117466"	"17"	88132501	88146425	"RNA"
"Gm50044"	"ENSMUSG00000117413"	"17"	81678262	81683723	"RNA"
"Gm50046"	"ENSMUSG00000117443"	"17"	32948502	32973172	"RNA"
"Gm50048"	"ENSMUSG00000117541"	"18"	15536144	15563847	"RNA"
"Gm50049"	"ENSMUSG00000117632"	"18"	21437771	21451203	"RNA"
"Gm50050"	"ENSMUSG00000117654"	"17"	33082636	33096916	"RNA"
"Gm50051"	"ENSMUSG00000117601"	"17"	33098195	33099278	"RNA"
"Gm50056"	"ENSMUSG00000117567"	"17"	88969834	88972193	"RNA"
"Gm50061"	"ENSMUSG00000117511"	"17"	90009325	90059954	"RNA"
"Gm50063"	"ENSMUSG00000117418"	"18"	12775349	12777421	"RNA"
"Gm50064"	"ENSMUSG00000117520"	"18"	5348258	5361861	"RNA"
"Gm50065"	"ENSMUSG00000117617"	"18"	5368541	5370482	"RNA"
"Gm50069"	"ENSMUSG00000117634"	"18"	11788477	11790841	"RNA"
"Gm50076"	"ENSMUSG00000117532"	"18"	16269944	16277507	"RNA"
"Gm50081"	"ENSMUSG00000117461"	"18"	6788768	6792137	"RNA"
"Gm50084"	"ENSMUSG00000117574"	"18"	18257598	18377214	"RNA"
"Gm50086"	"ENSMUSG00000117474"	"18"	47566848	47570845	"RNA"
"Gm50087"	"ENSMUSG00000117440"	"17"	80554531	80558114	"RNA"
"Gm50097"	"ENSMUSG00000117605"	"18"	14464918	14467225	"RNA"
"Gm50100"	"ENSMUSG00000117696"	"19"	56729045	56735345	"RNA"
"Gm50103"	"ENSMUSG00000118049"	"17"	31730978	31733121	"RNA"
"Gm50105"	"ENSMUSG00000117818"	"17"	31768521	31771231	"RNA"
"Gm50106"	"ENSMUSG00000117977"	"18"	63893403	63896288	"RNA"
"Gm50107"	"ENSMUSG00000118239"	"17"	31786137	31787828	"RNA"
"Gm50114"	"ENSMUSG00000117692"	"19"	27236409	27239768	"RNA"
"Gm50115"	"ENSMUSG00000118234"	"18"	65752731	65757997	"RNA"
"Gm50128"	"ENSMUSG00000117671"	"18"	63036249	63055200	"RNA"
"Gm50130"	"ENSMUSG00000118021"	"19"	21808815	21811120	"RNA"
"Gm50132"	"ENSMUSG00000117952"	"19"	40632590	40642479	"RNA"
"Gm50133"	"ENSMUSG00000118237"	"19"	21919342	21928253	"RNA"
"Gm50134"	"ENSMUSG00000118226"	"19"	21974695	21977516	"RNA"
"Gm50136"	"ENSMUSG00000118155"	"19"	23038791	23046114	"RNA"
"Gm50137"	"ENSMUSG00000117865"	"19"	35031865	35060840	"RNA"
"Gm50138"	"ENSMUSG00000118081"	"17"	31665464	31680809	"RNA"
"Gm50140"	"ENSMUSG00000117973"	"19"	35094683	35110851	"RNA"
"Gm50142"	"ENSMUSG00000117907"	"18"	66169898	66171354	"RNA"
"Gm50143"	"ENSMUSG00000117764"	"18"	66260376	66351359	"RNA"
"Gm50145"	"ENSMUSG00000117731"	"18"	35622157	35626145	"RNA"
"Gm50146"	"ENSMUSG00000117876"	"18"	35397082	35405509	"RNA"
"Gm50147"	"ENSMUSG00000118032"	"19"	36229127	36233736	"RNA"
"Gm50149"	"ENSMUSG00000118386"	"18"	35631714	35632346	"RNA"
"Gm50152"	"ENSMUSG00000118344"	"19"	4324015	4325671	"RNA"
"Gm50161"	"ENSMUSG00000118201"	"18"	66766805	66767670	"RNA"
"Gm50162"	"ENSMUSG00000117968"	"18"	66894203	66935840	"RNA"
"Gm50163"	"ENSMUSG00000118030"	"18"	35717572	35731626	"RNA"
"Gm50164"	"ENSMUSG00000117798"	"18"	67107236	67110236	"RNA"
"Gm50165"	"ENSMUSG00000117868"	"18"	67162511	67164589	"RNA"
"Gm50166"	"ENSMUSG00000117815"	"18"	67199649	67217451	"RNA"
"Gm50169"	"ENSMUSG00000117757"	"18"	67336406	67339041	"RNA"
"Gm50181"	"ENSMUSG00000118079"	"19"	17851193	17870864	"RNA"
"Gm50182"	"ENSMUSG00000117687"	"19"	18005475	18018167	"RNA"
"Gm50186"	"ENSMUSG00000117921"	"19"	54072990	54075089	"RNA"
"Gm50191"	"ENSMUSG00000118207"	"19"	54912237	54925156	"RNA"
"Gm50194"	"ENSMUSG00000118221"	"19"	43516751	43554468	"RNA"
"Gm50196"	"ENSMUSG00000117956"	"19"	45832056	45836735	"RNA"
"Gm50199"	"ENSMUSG00000118214"	"18"	36654936	36657992	"RNA"
"Gm50201"	"ENSMUSG00000118343"	"18"	57449469	57449747	"RNA"
"Gm50202"	"ENSMUSG00000117878"	"19"	18709237	18710140	"RNA"
"Gm50203"	"ENSMUSG00000118243"	"19"	5345224	5346056	"RNA"
"Gm50207"	"ENSMUSG00000118006"	"18"	44015811	44067599	"RNA"
"Gm50209"	"ENSMUSG00000118070"	"18"	80512072	80519751	"RNA"
"Gm50210"	"ENSMUSG00000118064"	"19"	32181582	32186673	"RNA"
"Gm50211"	"ENSMUSG00000118265"	"18"	80748405	80750975	"RNA"
"Gm50212"	"ENSMUSG00000117909"	"19"	19221399	19253712	"RNA"
"Gm50214"	"ENSMUSG00000117719"	"18"	42720406	42753967	"RNA"
"Gm50215"	"ENSMUSG00000118028"	"18"	70018295	70043795	"RNA"
"Gm50216"	"ENSMUSG00000118167"	"19"	19848796	19853927	"RNA"
"Gm50218"	"ENSMUSG00000117899"	"17"	31466277	31476952	"RNA"
"Gm50221"	"ENSMUSG00000117721"	"18"	65523405	65526102	"RNA"
"Gm50222"	"ENSMUSG00000117987"	"17"	31895763	31903348	"RNA"
"Gm50223"	"ENSMUSG00000118180"	"18"	47610571	47627478	"RNA"
"Gm50225"	"ENSMUSG00000117656"	"17"	31907709	31909399	"RNA"
"Gm50227"	"ENSMUSG00000118337"	"18"	58911497	58919840	"RNA"
"Gm50228"	"ENSMUSG00000118078"	"18"	65548070	65548613	"RNA"
"Gm50229"	"ENSMUSG00000117885"	"18"	48796791	48803552	"RNA"
"Gm50232"	"ENSMUSG00000117743"	"19"	7341880	7347605	"RNA"
"Gm50236"	"ENSMUSG00000118090"	"19"	21185841	21189337	"RNA"
"Gm50237"	"ENSMUSG00000118361"	"18"	60416592	60489251	"RNA"
"Gm50240"	"ENSMUSG00000117725"	"17"	30795274	30801568	"RNA"
"Gm50242"	"ENSMUSG00000118281"	"17"	31099445	31102403	"RNA"
"Gm50249"	"ENSMUSG00000118169"	"17"	31186657	31188979	"RNA"
"Gm50250"	"ENSMUSG00000117835"	"17"	30669372	30676851	"RNA"
"Gm50251"	"ENSMUSG00000117839"	"19"	4242108	4242781	"RNA"
"Gm50255"	"ENSMUSG00000118342"	"19"	21287740	21290647	"RNA"
"Gm50260"	"ENSMUSG00000118102"	"18"	68927010	68938429	"RNA"
"Gm50261"	"ENSMUSG00000118309"	"18"	70826206	70839568	"RNA"
"Gm50265"	"ENSMUSG00000117961"	"18"	34178641	34186087	"RNA"
"Gm50270"	"ENSMUSG00000117670"	"19"	57312034	57319656	"RNA"
"Gm50271"	"ENSMUSG00000117927"	"19"	57406723	57411926	"RNA"
"Gm50276"	"ENSMUSG00000117941"	"19"	17215411	17218033	"RNA"
"Gm50277"	"ENSMUSG00000118367"	"19"	17221374	17233852	"RNA"
"Gm50281"	"ENSMUSG00000117702"	"19"	47683110	47684972	"RNA"
"Gm50282"	"ENSMUSG00000118149"	"19"	47709474	47711505	"RNA"
"Gm50284"	"ENSMUSG00000118108"	"18"	77367848	77386374	"RNA"
"Gm50285"	"ENSMUSG00000117770"	"19"	57528898	57532655	"RNA"
"Gm50287"	"ENSMUSG00000117871"	"19"	58080246	58084463	"RNA"
"Gm50288"	"ENSMUSG00000118153"	"18"	56753721	56754169	"RNA"
"Gm50290"	"ENSMUSG00000118363"	"18"	81751751	81757032	"RNA"
"Gm50291"	"ENSMUSG00000118073"	"18"	81765404	81767838	"RNA"
"Gm50292"	"ENSMUSG00000117817"	"18"	81956344	81959943	"RNA"
"Gm50294"	"ENSMUSG00000117913"	"18"	82262685	82276635	"RNA"
"Gm50298"	"ENSMUSG00000118279"	"18"	82299410	82301850	"RNA"
"Gm50299"	"ENSMUSG00000117685"	"19"	23722866	23725365	"RNA"
"Gm50301"	"ENSMUSG00000118340"	"19"	23907189	23918958	"RNA"
"Gm50302"	"ENSMUSG00000117758"	"19"	50694160	50702123	"RNA"
"Gm50304"	"ENSMUSG00000117410"	"18"	25972134	25992477	"RNA"
"Gm50306"	"ENSMUSG00000117703"	"19"	46113369	46119910	"RNA"
"Gm50309"	"ENSMUSG00000117915"	"18"	84128911	84130033	"RNA"
"Gm50311"	"ENSMUSG00000118385"	"18"	84221049	84227799	"RNA"
"Gm50314"	"ENSMUSG00000117676"	"18"	84643870	84659031	"RNA"
"Gm50315"	"ENSMUSG00000118077"	"19"	5739264	5740038	"RNA"
"Gm50321"	"ENSMUSG00000118383"	"19"	9806263	9814261	"RNA"
"Gm50322"	"ENSMUSG00000118138"	"19"	9842288	9846359	"RNA"
"Gm50323"	"ENSMUSG00000117900"	"19"	44214235	44235009	"RNA"
"Gm50329"	"ENSMUSG00000118173"	"19"	51902401	51972971	"RNA"
"Gm50330"	"ENSMUSG00000117867"	"19"	51880162	51908771	"RNA"
"Gm50331"	"ENSMUSG00000118128"	"19"	52291959	52297090	"RNA"
"Gm50332"	"ENSMUSG00000118114"	"19"	52325603	52334371	"RNA"
"Gm50333"	"ENSMUSG00000117772"	"17"	34318903	34328797	"RNA"
"Gm50334"	"ENSMUSG00000117957"	"19"	44302211	44305768	"RNA"
"Gm50335"	"ENSMUSG00000118026"	"17"	34346894	34348388	"RNA"
"Gm50336"	"ENSMUSG00000117829"	"17"	34339542	34340132	"RNA"
"Gm50337"	"ENSMUSG00000118076"	"19"	44408049	44426325	"RNA"
"Gm50339"	"ENSMUSG00000117659"	"19"	47209152	47210348	"RNA"
"Gm50340"	"ENSMUSG00000118100"	"19"	9876988	9880035	"RNA"
"Gm50341"	"ENSMUSG00000117979"	"19"	24533653	24534594	"RNA"
"Gm50348"	"ENSMUSG00000117995"	"19"	15780422	15785017	"RNA"
"Gm50350"	"ENSMUSG00000117824"	"18"	82720557	82724299	"RNA"
"Gm50351"	"ENSMUSG00000117888"	"18"	82736093	82738703	"RNA"
"Gm50353"	"ENSMUSG00000118356"	"18"	64826607	64833125	"RNA"
"Gm50356"	"ENSMUSG00000118085"	"18"	82776843	82780526	"RNA"
"Gm50358"	"ENSMUSG00000118206"	"19"	47585676	47590768	"RNA"
"Gm50361"	"ENSMUSG00000117881"	"18"	54609837	54616032	"RNA"
"Gm50362"	"ENSMUSG00000118033"	"19"	16393190	16400193	"RNA"
"Gm50368"	"ENSMUSG00000117895"	"18"	65111617	65134246	"RNA"
"Gm50370"	"ENSMUSG00000118198"	"18"	85089915	85101669	"RNA"
"Gm50373"	"ENSMUSG00000118251"	"19"	29784063	29787496	"RNA"
"Gm50375"	"ENSMUSG00000117773"	"19"	3790225	3792537	"RNA"
"Gm50376"	"ENSMUSG00000117950"	"19"	26223424	26227330	"RNA"
"Gm50377"	"ENSMUSG00000118005"	"19"	26255246	26286107	"RNA"
"Gm50378"	"ENSMUSG00000117707"	"19"	26439744	26445179	"RNA"
"Gm50383"	"ENSMUSG00000117912"	"19"	3913568	3917673	"RNA"
"Gm50384"	"ENSMUSG00000117778"	"18"	86489647	86492054	"RNA"
"Gm50386"	"ENSMUSG00000117736"	"18"	86620096	86637456	"RNA"
"Gm50394"	"ENSMUSG00000118210"	"19"	53517033	53518086	"RNA"
"Gm50395"	"ENSMUSG00000118042"	"18"	40204608	40242786	"RNA"
"Gm50396"	"ENSMUSG00000117838"	"18"	40314638	40317081	"RNA"
"Gm50397"	"ENSMUSG00000117922"	"18"	39766156	39868012	"RNA"
"Gm50399"	"ENSMUSG00000117840"	"18"	35995304	36010364	"RNA"
"Gm50401"	"ENSMUSG00000118352"	"18"	88627526	88676931	"RNA"
"Gm50405"	"ENSMUSG00000118122"	"18"	36056348	36062637	"RNA"
"Gm50410"	"ENSMUSG00000117745"	"18"	41880299	42007899	"RNA"
"Gm50411"	"ENSMUSG00000118190"	"19"	59679166	59679532	"RNA"
"Gm50412"	"ENSMUSG00000118300"	"18"	81523572	81558983	"RNA"
"Gm50413"	"ENSMUSG00000117715"	"18"	83410683	83417746	"RNA"
"Gm50414"	"ENSMUSG00000118172"	"18"	81685324	81692156	"RNA"
"Gm50415"	"ENSMUSG00000118387"	"18"	83508539	83512542	"RNA"
"Gm50416"	"ENSMUSG00000118175"	"18"	83514346	83543429	"RNA"
"Gm50417"	"ENSMUSG00000117658"	"18"	83618513	83621227	"RNA"
"Gm50418"	"ENSMUSG00000118222"	"18"	83642925	83644201	"RNA"
"Gm50419"	"ENSMUSG00000118024"	"18"	83825742	83846159	"RNA"
"Gm50423"	"ENSMUSG00000118262"	"18"	81126279	81141299	"RNA"
"Gm50424"	"ENSMUSG00000118268"	"18"	81090039	81093597	"RNA"
"Gm50426"	"ENSMUSG00000118393"	"19"	3234959	3235273	"RNA"
"Gm50427"	"ENSMUSG00000118182"	"19"	3192760	3193065	"RNA"
"Gm50428"	"ENSMUSG00000117761"	"19"	3184645	3184959	"RNA"
"Gm50430"	"ENSMUSG00000117690"	"19"	48105787	48124521	"RNA"
"Gm50431"	"ENSMUSG00000117814"	"19"	46869934	46871878	"RNA"
"Gm50437"	"ENSMUSG00000117976"	"18"	83030788	83039280	"RNA"
"Gm50441"	"ENSMUSG00000117996"	"19"	48980523	48984985	"RNA"
"Gm50442"	"ENSMUSG00000118111"	"19"	49079112	49096210	"RNA"
"Gm50445"	"ENSMUSG00000118092"	"19"	23395707	23408292	"RNA"
"Gm50446"	"ENSMUSG00000118334"	"18"	52046308	52060623	"RNA"
"Gm5094"	"ENSMUSG00000117035"	"17"	52759603	52768793	"RNA"
"Gm5095"	"ENSMUSG00000118259"	"18"	47670802	47851703	"RNA"
"Gm5127"	"ENSMUSG00000073010"	"X"	105626792	105754163	"RNA"
"Gm5128"	"ENSMUSG00000094004"	"X"	134274033	134284142	"RNA"
"Gm5168"	"ENSMUSG00000079655"	"X"	25983514	26006341	"RNA"
"Gm5169"	"ENSMUSG00000096620"	"X"	25232783	25256755	"RNA"
"Gm5244"	"ENSMUSG00000091014"	"19"	12824046	12824788	"RNA"
"Gm550"	"ENSMUSG00000117666"	"19"	6144449	6148271	"RNA"
"Gm5751"	"ENSMUSG00000079697"	"X"	8736751	8747570	"RNA"
"Gm5820"	"ENSMUSG00000117994"	"18"	39025511	39104329	"RNA"
"Gm5926"	"ENSMUSG00000094601"	"X"	32160560	32162243	"RNA"
"Gm5934"	"ENSMUSG00000084063"	"X"	24340547	24366999	"RNA"
"Gm5935"	"ENSMUSG00000093923"	"X"	24619401	24641403	"RNA"
"Gm5938"	"ENSMUSG00000079521"	"X"	77169073	77174009	"RNA"
"Gm5941"	"ENSMUSG00000071726"	"X"	91533555	91534287	"RNA"
"Gm6020"	"ENSMUSG00000069475"	"19"	61172328	61172393	"RNA"
"Gm6034"	"ENSMUSG00000073407"	"17"	36353853	36369537	"RNA"
"Gm6121"	"ENSMUSG00000080725"	"X"	26868043	26890997	"RNA"
"Gm6133"	"ENSMUSG00000090451"	"18"	78392969	78393916	"RNA"
"Gm614"	"ENSMUSG00000090141"	"X"	100304982	100307598	"RNA"
"Gm6225"	"ENSMUSG00000097746"	"18"	3336680	3366863	"RNA"
"Gm6268"	"ENSMUSG00000079642"	"X"	35664933	35668308	"RNA"
"Gm6277"	"ENSMUSG00000097440"	"18"	11953728	11973926	"RNA"
"Gm6377"	"ENSMUSG00000048621"	"X"	108240362	108244045	"RNA"
"Gm648"	"ENSMUSG00000064016"	"X"	55589234	55594966	"RNA"
"Gm6592"	"ENSMUSG00000079699"	"X"	8710233	8715846	"RNA"
"Gm6760"	"ENSMUSG00000079579"	"X"	63195011	63195804	"RNA"
"Gm6787"	"ENSMUSG00000086404"	"X"	7963326	7972940	"RNA"
"Gm6812"	"ENSMUSG00000056815"	"X"	67935981	67936659	"RNA"
"Gm6938"	"ENSMUSG00000087586"	"X"	21178449	21200966	"RNA"
"Gm7030"	"ENSMUSG00000092243"	"17"	36420611	36440317	"RNA"
"Gm7073"	"ENSMUSG00000079583"	"X"	59481241	59582855	"RNA"
"Gm7102"	"ENSMUSG00000094649"	"19"	61163124	61164747	"RNA"
"Gm7276"	"ENSMUSG00000073532"	"18"	77271965	77274059	"RNA"
"Gm7437"	"ENSMUSG00000085989"	"X"	30122658	30171619	"RNA"
"Gm7598"	"ENSMUSG00000087390"	"X"	37565338	37571363	"RNA"
"Gm773"	"ENSMUSG00000073177"	"X"	55235187	55258241	"RNA"
"Gm7903"	"ENSMUSG00000096508"	"X"	134334584	134344579	"RNA"
"Gm815"	"ENSMUSG00000074913"	"19"	26863281	26866047	"RNA"
"Gm8334"	"ENSMUSG00000079374"	"X"	147396598	147397889	"RNA"
"Gm8369"	"ENSMUSG00000058470"	"19"	11463302	11489941	"RNA"
"Gm8817"	"ENSMUSG00000086008"	"X"	165846190	165853376	"RNA"
"Gm8909"	"ENSMUSG00000073402"	"17"	36475335	36479429	"RNA"
"Gm8978"	"ENSMUSG00000086812"	"19"	33590107	33602652	"RNA"
"Gm9"	"ENSMUSG00000073243"	"X"	36473001	36474694	"RNA"
"Gm9112"	"ENSMUSG00000079479"	"X"	101750496	101751241	"RNA"
"Gm94"	"ENSMUSG00000071858"	"18"	43910261	43925943	"RNA"
"Gm960"	"ENSMUSG00000071691"	"19"	4675762	4748696	"RNA"
"Gm9750"	"ENSMUSG00000024658"	"19"	9112521	9256539	"RNA"
"Gm9895"	"ENSMUSG00000118038"	"19"	29044636	29075918	"RNA"
"Gm9902"	"ENSMUSG00000118157"	"17"	31651966	31653992	"RNA"
"Gm9926"	"ENSMUSG00000118376"	"18"	66637249	66644816	"RNA"
"Gm9937"	"ENSMUSG00000118119"	"17"	31092966	31094258	"RNA"
"Gm9949"	"ENSMUSG00000054589"	"18"	62313187	62337877	"RNA"
"Gm9955"	"ENSMUSG00000054745"	"18"	24841437	24842405	"RNA"
"Gm9984"	"ENSMUSG00000114492"	"17"	67317480	67326389	"RNA"
"Gm9993"	"ENSMUSG00000117505"	"18"	7868018	7869113	"RNA"
"Gna14"	"ENSMUSG00000024697"	"19"	16413126	16588184	"RNA"
"Gnal"	"ENSMUSG00000024524"	"18"	67221287	67359863	"RNA"
"Gnaq"	"ENSMUSG00000024639"	"19"	16110195	16364827	"RNA"
"Gng3"	"ENSMUSG00000071658"	"19"	8814297	8816558	"RNA"
"Gnl1"	"ENSMUSG00000024429"	"17"	36290743	36300354	"RNA"
"Gnl3l"	"ENSMUSG00000025266"	"X"	149766137	149800318	"RNA"
"Gnmt"	"ENSMUSG00000002769"	"17"	47036590	47040094	"RNA"
"Gnpda1"	"ENSMUSG00000052102"	"18"	38460588	38472056	"RNA"
"Golga7b"	"ENSMUSG00000042532"	"19"	42236013	42258787	"RNA"
"Got1"	"ENSMUSG00000025190"	"19"	43488191	43513044	"RNA"
"Gpam"	"ENSMUSG00000024978"	"19"	55055700	55115670	"RNA"
"Gpank1"	"ENSMUSG00000092417"	"17"	35340431	35343790	"RNA"
"Gpatch11"	"ENSMUSG00000050668"	"17"	79142996	79155737	"RNA"
"Gpc3"	"ENSMUSG00000055653"	"X"	51361303	51702827	"RNA"
"Gpc4"	"ENSMUSG00000031119"	"X"	51141898	51254129	"RNA"
"Gpha2"	"ENSMUSG00000024784"	"19"	6276410	6277798	"RNA"
"Gpkow"	"ENSMUSG00000031148"	"X"	7563370	7576501	"RNA"
"Gpm6b"	"ENSMUSG00000031342"	"X"	165021907	165171984	"RNA"
"Gpr101"	"ENSMUSG00000036357"	"X"	56542028	56549117	"RNA"
"Gpr108"	"ENSMUSG00000005823"	"17"	57541635	57555446	"RNA"
"Gpr119"	"ENSMUSG00000051209"	"X"	47756856	47763355	"RNA"
"Gpr137"	"ENSMUSG00000024958"	"19"	6915425	6919848	"RNA"
"Gpr143"	"ENSMUSG00000025333"	"X"	151564917	151591642	"RNA"
"Gpr151"	"ENSMUSG00000042816"	"18"	42710946	42712717	"RNA"
"Gpr152"	"ENSMUSG00000044724"	"19"	4189786	4195739	"RNA"
"Gpr165"	"ENSMUSG00000031210"	"X"	95757047	95762994	"RNA"
"Gpr17"	"ENSMUSG00000052229"	"18"	32076050	32082689	"RNA"
"Gpr173"	"ENSMUSG00000056679"	"X"	151126594	151151700	"RNA"
"Gpr174"	"ENSMUSG00000073008"	"X"	106299484	106340375	"RNA"
"Gpr34"	"ENSMUSG00000040229"	"X"	13498328	13507097	"RNA"
"Gpr50"	"ENSMUSG00000056380"	"X"	70707273	70712863	"RNA"
"Gpr82"	"ENSMUSG00000047678"	"X"	13527602	13533672	"RNA"
"Gprasp1"	"ENSMUSG00000043384"	"X"	134643482	134704223	"RNA"
"Gprasp2"	"ENSMUSG00000072966"	"X"	134739783	134745479	"RNA"
"Gpsm3"	"ENSMUSG00000034786"	"17"	34808780	34810728	"RNA"
"Gramd3"	"ENSMUSG00000001700"	"18"	56533409	56636864	"RNA"
"Greb1l"	"ENSMUSG00000042942"	"18"	10325177	10562940	"RNA"
"Gria3"	"ENSMUSG00000001986"	"X"	40489731	40767478	"RNA"
"Gripap1"	"ENSMUSG00000031153"	"X"	7656004	7686806	"RNA"
"Grk2"	"ENSMUSG00000024858"	"19"	4336029	4356250	"RNA"
"Grk5"	"ENSMUSG00000003228"	"19"	60878187	61084406	"RNA"
"Grp"	"ENSMUSG00000024517"	"18"	66005891	66019667	"RNA"
"Grpel2"	"ENSMUSG00000024580"	"18"	61845495	61859396	"RNA"
"Grpr"	"ENSMUSG00000031364"	"X"	162296900	162332673	"RNA"
"Grxcr2"	"ENSMUSG00000073574"	"18"	42118388	42132114	"RNA"
"Gspt2"	"ENSMUSG00000071723"	"X"	93679675	93686850	"RNA"
"Gsto1"	"ENSMUSG00000025068"	"19"	47843409	47853229	"RNA"
"Gsto2"	"ENSMUSG00000025069"	"19"	47853973	47874763	"RNA"
"Gstp1"	"ENSMUSG00000060803"	"19"	4085407	4087985	"RNA"
"Gstp2"	"ENSMUSG00000038155"	"19"	4090285	4096023	"RNA"
"Gstp3"	"ENSMUSG00000058216"	"19"	4107477	4109569	"RNA"
"Gtf2a1l"	"ENSMUSG00000024154"	"17"	88976088	89022580	"RNA"
"Gtf2f1"	"ENSMUSG00000002658"	"17"	57310405	57318288	"RNA"
"Gtf2h4"	"ENSMUSG00000001524"	"17"	35978622	35984631	"RNA"
"Gtpbp2"	"ENSMUSG00000023952"	"17"	46471958	46480296	"RNA"
"Guca1a"	"ENSMUSG00000023982"	"17"	47705483	47711509	"RNA"
"Guca1b"	"ENSMUSG00000023979"	"17"	47696318	47703892	"RNA"
"Gucy2f"	"ENSMUSG00000042282"	"X"	140864156	140979927	"RNA"
"Gucy2g"	"ENSMUSG00000055523"	"19"	55186531	55229668	"RNA"
"Gykl1"	"ENSMUSG00000053624"	"18"	52826762	52828622	"RNA"
"Gypc"	"ENSMUSG00000090523"	"18"	32661375	32693087	"RNA"
"H2-Aa"	"ENSMUSG00000036594"	"17"	34501718	34506797	"RNA"
"H2-Ab1"	"ENSMUSG00000073421"	"17"	34476663	34488393	"RNA"
"H2-D1"	"ENSMUSG00000073411"	"17"	35481706	35486475	"RNA"
"H2-DMa"	"ENSMUSG00000037649"	"17"	34338515	34358075	"RNA"
"H2-DMb1"	"ENSMUSG00000079547"	"17"	34372046	34379204	"RNA"
"H2-DMb2"	"ENSMUSG00000037548"	"17"	34362281	34370529	"RNA"
"H2-Eb1"	"ENSMUSG00000060586"	"17"	34524841	34535648	"RNA"
