"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"
"22050"	"Asap1"	"ENSMUSG00000022377"	"15"	63958706	64254768
"22051"	"Asb14"	"ENSMUSG00000021898"	"14"	26616514	26637215
"22052"	"Asb8"	"ENSMUSG00000048175"	"15"	98032518	98063506
"22053"	"Asic1"	"ENSMUSG00000023017"	"15"	99568249	99599011
"22054"	"Atad2"	"ENSMUSG00000022360"	"15"	57957440	57998478
"22055"	"Atf1"	"ENSMUSG00000023027"	"15"	100125700	100159125
"22056"	"Atf4"	"ENSMUSG00000042406"	"15"	80139385	80141742
"22057"	"Atf7"	"ENSMUSG00000099083"	"15"	102434381	102533899
"22058"	"Atf7ip2"	"ENSMUSG00000039200"	"16"	10010576	10069342
"22059"	"Atg10"	"ENSMUSG00000021619"	"13"	91083475	91372087
"22060"	"Atg101"	"ENSMUSG00000037204"	"15"	101182153	101188826
"22061"	"Atg14"	"ENSMUSG00000037526"	"14"	47778350	47808106
"22062"	"Atg3"	"ENSMUSG00000022663"	"16"	44979148	45008901
"22063"	"Atp12a"	"ENSMUSG00000022229"	"14"	56602525	56626007
"22064"	"Atp13a3"	"ENSMUSG00000022533"	"16"	30131241	30224793
"22065"	"Atp13a4"	"ENSMUSG00000038094"	"16"	29214671	29363682
"22066"	"Atp13a5"	"ENSMUSG00000048939"	"16"	29050603	29197550
"22067"	"Atp5g2"	"ENSMUSG00000062683"	"15"	102571299	102580787
"22068"	"Atp5j"	"ENSMUSG00000022890"	"16"	84624754	84632513
"22069"	"Atp5o"	"ENSMUSG00000116933"	"16"	91481286	91723870
"22070"	"Atp5o"	"ENSMUSG00000022956"	"16"	91722102	91728575
"22071"	"Atp6ap1l"	"ENSMUSG00000078958"	"13"	91031552	91053474
"22072"	"Atp6v0c"	"ENSMUSG00000024121"	"17"	24382840	24388676
"22073"	"Atp6v0e"	"ENSMUSG00000015575"	"17"	26882205	26918621
"22074"	"Atp6v1a"	"ENSMUSG00000052459"	"16"	43905765	43960068
"22075"	"Atp6v1c1"	"ENSMUSG00000022295"	"15"	38662177	38692690
"22076"	"Atp8a2"	"ENSMUSG00000021983"	"14"	59875989	60434628
"22077"	"Atpsckmt"	"ENSMUSG00000039065"	"15"	31601998	31621373
"22078"	"Atxn10"	"ENSMUSG00000016541"	"15"	85220446	85347413
"22079"	"Atxn7"	"ENSMUSG00000021738"	"14"	8362461	8508323
"22080"	"AU015336"	"ENSMUSG00000090203"	"16"	25850560	25860018
"22081"	"AU017674"	"ENSMUSG00000113573"	"13"	70297919	70354091
"22082"	"AU021063"	"ENSMUSG00000115944"	"15"	101119128	101120036
"22083"	"AU021092"	"ENSMUSG00000051669"	"16"	5029687	5040163
"22084"	"AU022754"	"ENSMUSG00000097209"	"15"	85464453	85477909
"22085"	"AU022793"	"ENSMUSG00000115230"	"15"	39826041	39830420
"22086"	"AV205837"	"ENSMUSG00000116973"	"16"	31144053	31146356
"22087"	"AW495222"	"ENSMUSG00000087334"	"13"	93842690	93855683
"22088"	"Axin1"	"ENSMUSG00000024182"	"17"	26357662	26414785
"22089"	"AY358078"	"ENSMUSG00000050961"	"14"	52037503	52063816
"22090"	"Azin1"	"ENSMUSG00000037458"	"15"	38487671	38519510
"22091"	"B020004C17Rik"	"ENSMUSG00000096144"	"14"	57252591	57256439
"22092"	"B020031M17Rik"	"ENSMUSG00000078537"	"13"	120410893	120412342
"22093"	"B130034C11Rik"	"ENSMUSG00000093606"	"16"	87292823	87309969
"22094"	"B130046B21Rik"	"ENSMUSG00000097414"	"15"	98704905	98713958
"22095"	"B230110C06Rik"	"ENSMUSG00000097547"	"14"	7017318	7032140
"22096"	"B230214G05Rik"	"ENSMUSG00000116331"	"15"	88199075	88256854
"22097"	"B230220B15Rik"	"ENSMUSG00000114627"	"13"	108132819	108141203
"22098"	"B230307C23Rik"	"ENSMUSG00000080717"	"16"	97798328	97833001
"22099"	"B3galt5"	"ENSMUSG00000074892"	"16"	96037001	96121059
"22100"	"B3gnt5"	"ENSMUSG00000022686"	"16"	19578958	19591503
"22101"	"B430218F22Rik"	"ENSMUSG00000097411"	"13"	118523166	118524660
"22102"	"B4galt4"	"ENSMUSG00000022793"	"16"	38562626	38589411
"22103"	"B630019A10Rik"	"ENSMUSG00000068463"	"16"	22994030	23043196
"22104"	"B830017H08Rik"	"ENSMUSG00000116652"	"16"	17650985	17652872
"22105"	"B930095G15Rik"	"ENSMUSG00000085133"	"14"	121486118	121491383
"22106"	"Baalc"	"ENSMUSG00000022296"	"15"	38740784	38816307
"22107"	"Bace2"	"ENSMUSG00000040605"	"16"	97157942	97244136
"22108"	"Bach1"	"ENSMUSG00000025612"	"16"	87495833	87530234
"22109"	"Baiap2l2"	"ENSMUSG00000018126"	"15"	79142395	79169737
"22110"	"Baiap3"	"ENSMUSG00000047507"	"17"	25461633	25475338
"22111"	"Bak1"	"ENSMUSG00000057789"	"17"	27238784	27247983
"22112"	"Bap1"	"ENSMUSG00000021901"	"14"	30973407	30981901
"22113"	"Basp1"	"ENSMUSG00000045763"	"15"	25363363	25413850
"22114"	"Bbx"	"ENSMUSG00000022641"	"16"	50012207	50252753
"22115"	"BC001981"	"ENSMUSG00000097022"	"13"	100243303	100244847
"22116"	"BC002059"	"ENSMUSG00000060149"	"17"	17171801	17194425
"22117"	"BC004004"	"ENSMUSG00000052712"	"17"	29487762	29533039
"22118"	"BC016579"	"ENSMUSG00000033187"	"16"	45447211	45474431
"22119"	"BC024139"	"ENSMUSG00000044361"	"15"	76003717	76010796
"22120"	"BC028777"	"ENSMUSG00000085185"	"17"	24427835	24440704
"22121"	"BC037032"	"ENSMUSG00000087221"	"15"	4049596	4056887
"22122"	"BC048602"	"ENSMUSG00000115453"	"15"	35307151	35328681
"22123"	"BC061237"	"ENSMUSG00000072145"	"14"	44729920	44743802
"22124"	"BC106179"	"ENSMUSG00000045231"	"16"	23039406	23044234
"22125"	"BC147527"	"ENSMUSG00000094796"	"13"	120761928	120770315
"22126"	"Bcdin3d"	"ENSMUSG00000037525"	"15"	99367960	99372611
"22127"	"Bcl2l2"	"ENSMUSG00000089682"	"14"	55120834	55125691
"22128"	"Bcl6"	"ENSMUSG00000022508"	"16"	23783802	23807602
"22129"	"Bdh1"	"ENSMUSG00000046598"	"16"	31241098	31277719
"22130"	"Bdp1"	"ENSMUSG00000049658"	"13"	100154502	100240578
"22131"	"Bex6"	"ENSMUSG00000075269"	"16"	31998641	32005790
"22132"	"Bfar"	"ENSMUSG00000022684"	"16"	13489722	13521476
"22133"	"Bfar"	"ENSMUSG00000079737"	"16"	13489793	13496252
"22134"	"Bhmt"	"ENSMUSG00000074768"	"13"	93753183	93774469
"22135"	"Bhmt2"	"ENSMUSG00000042118"	"13"	93792228	93810810
"22136"	"Bicdl2"	"ENSMUSG00000043782"	"17"	23879480	23887595
"22137"	"Bik"	"ENSMUSG00000016758"	"15"	83411063	83428835
"22138"	"Bin2"	"ENSMUSG00000098112"	"15"	100538958	100567434
"22139"	"Bin3"	"ENSMUSG00000022089"	"14"	70337554	70375655
"22140"	"Blk"	"ENSMUSG00000014453"	"14"	63610285	63654486
"22141"	"Bmerb1"	"ENSMUSG00000044117"	"16"	13804468	13919364
"22142"	"Bmp1"	"ENSMUSG00000022098"	"14"	70711998	70757674
"22143"	"Bmp4"	"ENSMUSG00000021835"	"14"	46620977	46628126
"22144"	"Bmpr1a"	"ENSMUSG00000021796"	"14"	34132691	34225298
"22145"	"Bnip1"	"ENSMUSG00000024191"	"17"	27000040	27011539
"22146"	"Bnip3l"	"ENSMUSG00000022051"	"14"	67222688	67246326
"22147"	"Boc"	"ENSMUSG00000022687"	"16"	44305412	44379260
"22148"	"Bop1"	"ENSMUSG00000022557"	"15"	76337189	76361477
"22149"	"Bora"	"ENSMUSG00000022070"	"14"	99283658	99311976
"22150"	"Brd1"	"ENSMUSG00000022387"	"15"	88571237	88618436
"22151"	"Brd9"	"ENSMUSG00000057649"	"13"	74085930	74109014
"22152"	"Bricd5"	"ENSMUSG00000045744"	"17"	24692858	24694443
"22153"	"Brix1"	"ENSMUSG00000022247"	"15"	10474865	10486033
"22154"	"Brpf3"	"ENSMUSG00000063952"	"17"	29020064	29058923
"22155"	"Brwd1"	"ENSMUSG00000022914"	"16"	95793292	95883726
"22156"	"Btd"	"ENSMUSG00000021900"	"14"	31362985	31390536
"22157"	"Btf3"	"ENSMUSG00000021660"	"13"	98446404	98453514
"22158"	"Btg3"	"ENSMUSG00000022863"	"16"	78129525	78174080
"22159"	"Btla"	"ENSMUSG00000052013"	"16"	45044678	45078033
"22160"	"C030006K11Rik"	"ENSMUSG00000116138"	"15"	76605665	76608045
"22161"	"C030010L15Rik"	"ENSMUSG00000097874"	"16"	97795792	97798619
"22162"	"C030013G03Rik"	"ENSMUSG00000117314"	"17"	12685697	12698465
"22163"	"C030017D09Rik"	"ENSMUSG00000090907"	"13"	92551525	92563732
"22164"	"C030047K22Rik"	"ENSMUSG00000084873"	"15"	18697770	18818860
"22165"	"C130040N14Rik"	"ENSMUSG00000116884"	"17"	27784086	27785196
"22166"	"C130071C03Rik"	"ENSMUSG00000050334"	"13"	83863381	84100589
"22167"	"C1ql4"	"ENSMUSG00000001076"	"15"	98981967	98985698
"22168"	"C1qtnf3"	"ENSMUSG00000058914"	"15"	10952418	10980236
"22169"	"C1qtnf6"	"ENSMUSG00000022440"	"15"	78407546	78415616
"22170"	"C1qtnf9"	"ENSMUSG00000071347"	"14"	61005583	61018318
"22171"	"C230013L11Rik"	"ENSMUSG00000117171"	"17"	28393631	28396656
"22172"	"C230037L18Rik"	"ENSMUSG00000084915"	"15"	89360439	89369050
"22173"	"C2cd2"	"ENSMUSG00000045975"	"16"	97656409	97763798
"22174"	"C330013E15Rik"	"ENSMUSG00000097093"	"15"	100511934	100513023
"22175"	"C430039J16Rik"	"ENSMUSG00000097932"	"13"	97419691	97422068
"22176"	"C6"	"ENSMUSG00000022181"	"15"	4756657	4844449
"22177"	"C7"	"ENSMUSG00000079105"	"15"	5018244	5093222
"22178"	"C730034F03Rik"	"ENSMUSG00000079242"	"15"	89313792	89315071
"22179"	"C87487"	"ENSMUSG00000117026"	"17"	9407958	9442496
"22180"	"C9"	"ENSMUSG00000022149"	"15"	6474808	6528232
"22181"	"Cab39l"	"ENSMUSG00000021981"	"14"	59678421	59823213
"22182"	"Cacna1d"	"ENSMUSG00000015968"	"14"	29761896	30213412
"22183"	"Cacna1h"	"ENSMUSG00000024112"	"17"	25593259	25652757
"22184"	"Cacna1i"	"ENSMUSG00000022416"	"15"	80171439	80282480
"22185"	"Cacna2d3"	"ENSMUSG00000021991"	"14"	28626900	29443821
"22186"	"Cacnb3"	"ENSMUSG00000003352"	"15"	98528721	98542410
"22187"	"Cacng2"	"ENSMUSG00000019146"	"15"	77875948	78004228
"22188"	"Cadm2"	"ENSMUSG00000064115"	"16"	66452307	67417796
"22189"	"Cadps"	"ENSMUSG00000054423"	"14"	9646684	10097200
"22190"	"Calcoco1"	"ENSMUSG00000023055"	"15"	102615212	102630613
"22191"	"Camk2g"	"ENSMUSG00000021820"	"14"	20784943	20844156
"22192"	"Camk2n2"	"ENSMUSG00000051146"	"16"	20437965	20440037
"22193"	"Capn15"	"ENSMUSG00000037326"	"17"	26177338	26204770
"22194"	"Capn7"	"ENSMUSG00000021893"	"14"	31058595	31093943
"22195"	"Capsl"	"ENSMUSG00000039676"	"15"	9436114	9466124
"22196"	"Car15"	"ENSMUSG00000090236"	"16"	17653140	17656228
"22197"	"Card10"	"ENSMUSG00000033170"	"15"	78659338	78687242
"22198"	"Card6"	"ENSMUSG00000041849"	"15"	5125463	5138021
"22199"	"Carhsp1"	"ENSMUSG00000008393"	"16"	8476444	8490019
"22200"	"Carmil3"	"ENSMUSG00000022211"	"14"	55728108	55745729
"22201"	"Cartpt"	"ENSMUSG00000021647"	"13"	100034997	100037599
"22202"	"Caskin1"	"ENSMUSG00000033597"	"17"	24707575	24727645
"22203"	"Casr"	"ENSMUSG00000051980"	"16"	36314058	36382503
"22204"	"Cast"	"ENSMUSG00000021585"	"13"	74840487	74956929
"22205"	"Cblb"	"ENSMUSG00000022637"	"16"	51851588	52028411
"22206"	"Cbln3"	"ENSMUSG00000040380"	"14"	56116370	56121849
"22207"	"Cbr1"	"ENSMUSG00000051483"	"16"	93402741	93407393
"22208"	"Cbr3"	"ENSMUSG00000022947"	"16"	93480103	93487878
"22209"	"Cbx5"	"ENSMUSG00000009575"	"15"	103099971	103148243
"22210"	"Cbx6"	"ENSMUSG00000089715"	"15"	79708097	79718889
"22211"	"Cbx7"	"ENSMUSG00000053411"	"15"	79800008	79855320
"22212"	"Cby1"	"ENSMUSG00000022428"	"15"	79543400	79551861
"22213"	"Ccar2"	"ENSMUSG00000033712"	"14"	70375613	70391260
"22214"	"Ccdc116"	"ENSMUSG00000022768"	"16"	16956928	16965093
"22215"	"Ccdc122"	"ENSMUSG00000034795"	"14"	77274212	77349697
"22216"	"Ccdc125"	"ENSMUSG00000048924"	"13"	100806225	100833748
"22217"	"Ccdc127"	"ENSMUSG00000021578"	"13"	74498428	74513902
"22218"	"Ccdc134"	"ENSMUSG00000068114"	"15"	82012123	82026404
"22219"	"Ccdc14"	"ENSMUSG00000022833"	"16"	34510986	34545572
"22220"	"Ccdc152"	"ENSMUSG00000091119"	"15"	3309552	3333008
"22221"	"Ccdc154"	"ENSMUSG00000059562"	"17"	25381435	25390887
"22222"	"Ccdc166"	"ENSMUSG00000098176"	"15"	75851721	75854304
"22223"	"Ccdc167"	"ENSMUSG00000024018"	"17"	29906331	29936018
"22224"	"Ccdc184"	"ENSMUSG00000029875"	"15"	98065039	98068015
"22225"	"Ccdc188"	"ENSMUSG00000090777"	"16"	18035743	18038212
"22226"	"Ccdc191"	"ENSMUSG00000022701"	"16"	43710163	43784677
"22227"	"ccdc198"	"ENSMUSG00000021850"	"14"	49457045	49482931
"22228"	"Ccdc25"	"ENSMUSG00000022035"	"14"	66074751	66104056
"22229"	"Ccdc50"	"ENSMUSG00000038127"	"16"	27207619	27270968
"22230"	"Ccdc54"	"ENSMUSG00000050685"	"16"	50410220	50411517
"22231"	"Ccdc58"	"ENSMUSG00000075229"	"16"	35892055	35912490
"22232"	"Ccdc65"	"ENSMUSG00000003354"	"15"	98606088	98621217
"22233"	"Ccdc66"	"ENSMUSG00000046753"	"14"	27203047	27230417
"22234"	"Ccdc74a"	"ENSMUSG00000041617"	"16"	17464334	17468602
"22235"	"Ccdc78"	"ENSMUSG00000071202"	"17"	26005554	26009487
"22236"	"Ccdc80"	"ENSMUSG00000022665"	"16"	44913765	44948440
"22237"	"Ccl28"	"ENSMUSG00000074715"	"13"	120085355	120115895
"22238"	"Ccn3"	"ENSMUSG00000037362"	"15"	54609098	54617435
"22239"	"Ccn4"	"ENSMUSG00000005124"	"15"	66763169	66795050
"22240"	"Ccnb1"	"ENSMUSG00000041431"	"13"	100915158	100923078
"22241"	"Ccnb1ip1"	"ENSMUSG00000071470"	"14"	51026705	51045189
"22242"	"Ccnf"	"ENSMUSG00000072082"	"17"	24441172	24470458
"22243"	"Ccnh"	"ENSMUSG00000021548"	"13"	85337527	85371588
"22244"	"Ccno"	"ENSMUSG00000042417"	"13"	113124336	113127311
"22245"	"Ccnt1"	"ENSMUSG00000011960"	"15"	98436570	98468804
"22246"	"Ccr6"	"ENSMUSG00000040899"	"17"	8454875	8475973
"22247"	"Ccser2"	"ENSMUSG00000058690"	"14"	36596893	36690734
"22248"	"Cct5"	"ENSMUSG00000022234"	"15"	31590946	31601950
"22249"	"Cct8"	"ENSMUSG00000025613"	"16"	87280214	87292761
"22250"	"Cd180"	"ENSMUSG00000021624"	"13"	102830066	102876137
"22251"	"Cd200"	"ENSMUSG00000022661"	"16"	45202498	45229416
"22252"	"Cd200r1"	"ENSMUSG00000022667"	"16"	44586099	44615341
"22253"	"Cd200r2"	"ENSMUSG00000090176"	"16"	44687460	44736203
"22254"	"Cd200r3"	"ENSMUSG00000036172"	"16"	44764041	44801743
"22255"	"Cd200r4"	"ENSMUSG00000062082"	"16"	44632096	44659513
"22256"	"Cd47"	"ENSMUSG00000055447"	"16"	49620896	49735373
"22257"	"Cd80"	"ENSMUSG00000075122"	"16"	38275923	38316697
"22258"	"Cd86"	"ENSMUSG00000022901"	"16"	36424231	36486443
"22259"	"Cd96"	"ENSMUSG00000022657"	"16"	45856020	45940614
"22260"	"Cdadc1"	"ENSMUSG00000021982"	"14"	59796837	59835408
"22261"	"Cdc20b"	"ENSMUSG00000078926"	"13"	113171645	113227729
"22262"	"Cdc42ep1"	"ENSMUSG00000049521"	"15"	78726824	78735097
"22263"	"Cdc45"	"ENSMUSG00000000028"	"16"	18599197	18630737
"22264"	"Cdca2"	"ENSMUSG00000048922"	"14"	67913780	67953290
"22265"	"Cdh10"	"ENSMUSG00000022321"	"15"	18819033	19014322
"22266"	"Cdh12"	"ENSMUSG00000040452"	"15"	20449351	21589619
"22267"	"Cdh18"	"ENSMUSG00000040420"	"15"	22549108	23474504
"22268"	"Cdh24"	"ENSMUSG00000059674"	"14"	54868688	54878821
"22269"	"Cdh6"	"ENSMUSG00000039385"	"15"	13028787	13173761
"22270"	"Cdh9"	"ENSMUSG00000025370"	"15"	16728842	16857180
"22271"	"Cdhr1"	"ENSMUSG00000021803"	"14"	36799814	36820304
"22272"	"Cdip1"	"ENSMUSG00000004071"	"16"	4568212	4608156
"22273"	"Cdk7"	"ENSMUSG00000069089"	"13"	100839139	100867447
"22274"	"Cdkn1a"	"ENSMUSG00000023067"	"17"	29309950	29319701
"22275"	"Cdkn3"	"ENSMUSG00000037628"	"14"	46997998	47009126
"22276"	"Cdpf1"	"ENSMUSG00000064284"	"15"	85691173	85695898
"22277"	"Cebpd"	"ENSMUSG00000071637"	"16"	15705150	15708895
"22278"	"Cebpe"	"ENSMUSG00000052435"	"14"	54947817	54949631
"22279"	"Cela1"	"ENSMUSG00000023031"	"15"	100572302	100585802
"22280"	"Celsr1"	"ENSMUSG00000016028"	"15"	85783130	85918404
"22281"	"Cenph"	"ENSMUSG00000045273"	"13"	100896182	100912407
"22282"	"Cenpj"	"ENSMUSG00000064128"	"14"	56764218	56812882
"22283"	"Cenpk"	"ENSMUSG00000021714"	"13"	104365119	104388900
"22284"	"Cenpm"	"ENSMUSG00000068101"	"15"	82117980	82128949
"22285"	"Cep19"	"ENSMUSG00000035790"	"16"	31918618	31926887
"22286"	"Cep72"	"ENSMUSG00000021572"	"13"	74184619	74210418
"22287"	"Cep97"	"ENSMUSG00000022604"	"16"	55720251	55755218
"22288"	"Cerk"	"ENSMUSG00000035891"	"15"	86023329	86070342
"22289"	"Cers5"	"ENSMUSG00000023021"	"15"	99632762	99670766
"22290"	"Cetn3"	"ENSMUSG00000021537"	"13"	81931196	81945274
"22291"	"Cfap298"	"ENSMUSG00000022972"	"16"	90722697	90732002
"22292"	"Cfap44"	"ENSMUSG00000071550"	"16"	44215159	44302791
"22293"	"Cfap70"	"ENSMUSG00000039543"	"14"	20444261	20502294
"22294"	"Cggbp1"	"ENSMUSG00000054604"	"16"	64672359	64679870
"22295"	"Cgrrf1"	"ENSMUSG00000055128"	"14"	47069582	47091650
"22296"	"Chadl"	"ENSMUSG00000063765"	"15"	81562497	81581488
"22297"	"Chaf1b"	"ENSMUSG00000022945"	"16"	93680789	93703003
"22298"	"Chat"	"ENSMUSG00000021919"	"14"	32130160	32187946
"22299"	"Chchd1"	"ENSMUSG00000063787"	"14"	20753074	20754493
"22300"	"Chd1"	"ENSMUSG00000023852"	"17"	15925229	15992872
"22301"	"Chd8"	"ENSMUSG00000053754"	"14"	52435608	52495237
"22302"	"Chdh"	"ENSMUSG00000015970"	"14"	29730980	29762484
"22303"	"Chkb"	"ENSMUSG00000022617"	"15"	89310563	89314111
"22304"	"Chmp2b"	"ENSMUSG00000004843"	"16"	65336014	65359612
"22305"	"Chmp7"	"ENSMUSG00000034190"	"14"	69954449	69969990
"22306"	"Chodl"	"ENSMUSG00000022860"	"16"	78727836	78748621
"22307"	"Chrac1"	"ENSMUSG00000068391"	"15"	72962241	72969403
"22308"	"Chrd"	"ENSMUSG00000006958"	"16"	20551877	20561134
"22309"	"Chrna2"	"ENSMUSG00000022041"	"14"	66372488	66390397
"22310"	"Chtf18"	"ENSMUSG00000019214"	"17"	25937900	25946393
"22311"	"Ciao3"	"ENSMUSG00000002280"	"17"	25992750	26002306
"22312"	"Cideb"	"ENSMUSG00000022219"	"14"	55991507	55995915
"22313"	"Ciita"	"ENSMUSG00000022504"	"16"	10297923	10346282
"22314"	"Cip2a"	"ENSMUSG00000033031"	"16"	48814548	48840072
"22315"	"Ckmt2"	"ENSMUSG00000021622"	"13"	92001506	92025004
"22316"	"Clcn2"	"ENSMUSG00000022843"	"16"	20521714	20536496
"22317"	"Clcn7"	"ENSMUSG00000036636"	"17"	25352365	25381078
"22318"	"Cldn1"	"ENSMUSG00000022512"	"16"	26175392	26190591
"22319"	"Cldn10"	"ENSMUSG00000022132"	"14"	119025320	119112901
"22320"	"Cldn14"	"ENSMUSG00000047109"	"16"	93715919	93809696
"22321"	"Cldn16"	"ENSMUSG00000038148"	"16"	26281885	26301515
"22322"	"Cldn17"	"ENSMUSG00000055811"	"16"	88302695	88303866
"22323"	"Cldn20"	"ENSMUSG00000091530"	"17"	3582829	3583484
"22324"	"Cldn5"	"ENSMUSG00000041378"	"16"	18595597	18597012
"22325"	"Cldn6"	"ENSMUSG00000023906"	"17"	23898223	23901420
"22326"	"Cldn8"	"ENSMUSG00000050520"	"16"	88357716	88360071
"22327"	"Cldn9"	"ENSMUSG00000066720"	"17"	23901558	23903000
"22328"	"Cldnd1"	"ENSMUSG00000022744"	"16"	58548273	58554614
"22329"	"Clec16a"	"ENSMUSG00000068663"	"16"	10363203	10562742
"22330"	"Clic6"	"ENSMUSG00000022949"	"16"	92282624	92338131
"22331"	"Cln5"	"ENSMUSG00000022125"	"14"	103307652	103315064
"22332"	"Clps"	"ENSMUSG00000024225"	"17"	28777123	28779740
"22333"	"Clpsl2"	"ENSMUSG00000024224"	"17"	28768385	28771594
"22334"	"Clptm1l"	"ENSMUSG00000021610"	"13"	73752125	73768724
"22335"	"Clu"	"ENSMUSG00000022037"	"14"	66205932	66218996
"22336"	"Cluap1"	"ENSMUSG00000014232"	"16"	3726665	3759011
"22337"	"Clybl"	"ENSMUSG00000025545"	"14"	122419116	122639646
"22338"	"Cma1"	"ENSMUSG00000022225"	"14"	56178908	56182132
"22339"	"Cma2"	"ENSMUSG00000068289"	"14"	56188437	56211488
"22340"	"Cmbl"	"ENSMUSG00000022235"	"15"	31565535	31590265
"22341"	"Cmss1"	"ENSMUSG00000022748"	"16"	57122363	57427227
"22342"	"Cmtm5"	"ENSMUSG00000040759"	"14"	55173718	55176731
"22343"	"Cmtr1"	"ENSMUSG00000024019"	"17"	29879569	29924953
"22344"	"Cmya5"	"ENSMUSG00000047419"	"13"	93177221	93281232
"22345"	"CN725425"	"ENSMUSG00000078932"	"15"	91083697	91145097
"22346"	"Cnih1"	"ENSMUSG00000015759"	"14"	47013024	47025868
"22347"	"Cnmd"	"ENSMUSG00000022025"	"14"	79875130	79899610
"22348"	"Cntn1"	"ENSMUSG00000055022"	"15"	91949046	92239848
"22349"	"Cog3"	"ENSMUSG00000034893"	"14"	75939790	75991998
"22350"	"Col14a1"	"ENSMUSG00000022371"	"15"	55171146	55384199
"22351"	"Col22a1"	"ENSMUSG00000079022"	"15"	71667644	71906076
"22352"	"Col2a1"	"ENSMUSG00000022483"	"15"	97873483	97902576
"22353"	"Col8a1"	"ENSMUSG00000068196"	"16"	57444621	57575100
"22354"	"Colec10"	"ENSMUSG00000038591"	"15"	54274170	54329754
"22355"	"Colq"	"ENSMUSG00000057606"	"14"	31245039	31313300
"22356"	"Commd5"	"ENSMUSG00000055041"	"15"	76784110	76785505
"22357"	"Commd6"	"ENSMUSG00000075486"	"14"	101870417	101878122
"22358"	"Comt"	"ENSMUSG00000000326"	"16"	18225636	18245602
"22359"	"Comtd1"	"ENSMUSG00000021773"	"14"	21895923	21899045
"22360"	"Copz1"	"ENSMUSG00000060992"	"15"	103181141	103208295
"22361"	"Coro7"	"ENSMUSG00000039637"	"16"	4443997	4497641
"22362"	"Cox14"	"ENSMUSG00000023020"	"15"	99623528	99627413
"22363"	"Cox17"	"ENSMUSG00000046516"	"16"	38167353	38182659
"22364"	"Cox6c"	"ENSMUSG00000014313"	"15"	35926032	35938392
"22365"	"Cox7c"	"ENSMUSG00000017778"	"13"	86192935	86195023
"22366"	"Cpb2"	"ENSMUSG00000021999"	"14"	75479727	75520995
"22367"	"Cphx1"	"ENSMUSG00000095975"	"14"	25938728	25956780
"22368"	"Cplane1"	"ENSMUSG00000039801"	"15"	8198590	8300642
"22369"	"Cpn2"	"ENSMUSG00000023176"	"16"	30075196	30086317
"22370"	"Cpne5"	"ENSMUSG00000024008"	"17"	29374530	29457141
"22371"	"Cpne6"	"ENSMUSG00000022212"	"14"	55747902	55754888
"22372"	"Cpne8"	"ENSMUSG00000052560"	"15"	90371685	90563635
"22373"	"Cpox"	"ENSMUSG00000022742"	"16"	58490655	58537999
"22374"	"Cpped1"	"ENSMUSG00000065979"	"16"	11621585	11727309
"22375"	"Cpq"	"ENSMUSG00000039007"	"15"	33083275	33594698
"22376"	"Cpsf1"	"ENSMUSG00000034022"	"15"	76480003	76491791
"22377"	"Cpt1b"	"ENSMUSG00000078937"	"15"	89300608	89310066
"22378"	"Crebbp"	"ENSMUSG00000022521"	"16"	3899192	4031861
"22379"	"Crebrf"	"ENSMUSG00000048249"	"17"	26934624	26995609
"22380"	"Creld2"	"ENSMUSG00000023272"	"15"	88703849	88710886
"22381"	"Crhbp"	"ENSMUSG00000021680"	"13"	95567879	95581432
"22382"	"Crkl"	"ENSMUSG00000006134"	"16"	17269851	17305298
"22383"	"Crybg3"	"ENSMUSG00000022723"	"16"	59311138	59421342
"22384"	"Crygs"	"ENSMUSG00000033501"	"16"	22623953	22630327
"22385"	"Cryl1"	"ENSMUSG00000021947"	"14"	57512450	57635986
"22386"	"Cryzl1"	"ENSMUSG00000058240"	"16"	91486210	91525863
"22387"	"Csad"	"ENSMUSG00000023044"	"15"	102085434	102113159
"22388"	"Csdc2"	"ENSMUSG00000042109"	"15"	81820960	81835142
"22389"	"Csf2rb"	"ENSMUSG00000071713"	"15"	78209952	78238047
"22390"	"Csf2rb2"	"ENSMUSG00000071714"	"15"	78166707	78189921
"22391"	"Csmd3"	"ENSMUSG00000022311"	"15"	47444033	48655459
"22392"	"Csnk1e"	"ENSMUSG00000022433"	"15"	79302056	79339767
"22393"	"Csnka2ip"	"ENSMUSG00000068167"	"16"	64298173	64422771
"22394"	"Csrnp2"	"ENSMUSG00000044636"	"15"	100377451	100393369
"22395"	"Csta1"	"ENSMUSG00000034362"	"16"	35940316	35951611
"22396"	"Csta2"	"ENSMUSG00000095620"	"16"	36041838	36077810
"22397"	"Csta3"	"ENSMUSG00000094733"	"16"	36030773	36038158
"22398"	"Cstdc4"	"ENSMUSG00000079597"	"16"	36004582	36008481
"22399"	"Cstdc5"	"ENSMUSG00000071561"	"16"	36179744	36188110
"22400"	"Cstdc6"	"ENSMUSG00000079594"	"16"	36142027	36154694
"22401"	"Cthrc1"	"ENSMUSG00000054196"	"15"	38940327	38950516
"22402"	"Ctnnd2"	"ENSMUSG00000022240"	"15"	30172739	31029487
"22403"	"Ctsb"	"ENSMUSG00000021939"	"14"	63359911	63383372
"22404"	"Ctsg"	"ENSMUSG00000040314"	"14"	56337338	56340031
"22405"	"Cuta"	"ENSMUSG00000024194"	"17"	27152793	27158543
